"","log.scholarRefs.","log.Nm.","log.mass.","log.distrSize.","rand","AIC","boot","lambda","attempt","predictors","dAIC","weight"
"380",TRUE,TRUE,TRUE,FALSE,TRUE,55.0656682437651,12,-9.43544531148359,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",5.38773268609195,0.0633356939204817
"381",TRUE,TRUE,FALSE,TRUE,TRUE,143.3297749551,12,0.259180341610296,2,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",93.6518393974265,4.31858314796347e-21
"382",TRUE,FALSE,TRUE,TRUE,TRUE,84.1732542636701,12,-5.50344213611703,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",34.4953187059969,3.02702869671533e-08
"383",FALSE,TRUE,TRUE,TRUE,TRUE,116.813336722139,12,-3.97651905934059,1,"log(Nm) + log(mass) + log(distrSize) + rand",67.1354011644655,2.47350440353283e-15
"384",TRUE,TRUE,TRUE,TRUE,TRUE,143.965709936453,12,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",94.2877743787796,3.14231529334219e-21
"385",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,13,-0.221352153220703,2,"1",70.1757334313428,3.66090806861702e-16
"386",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,13,0.150804971873433,1,"log(scholarRefs)",87.7888651274202,5.48208633602061e-20
"387",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,13,-0.221352153206642,1,"log(Nm)",77.5223989886455,9.29566934759491e-18
"388",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,13,-0.962525436160505,1,"log(mass)",88.7141579205894,3.45160503423282e-20
"389",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,13,0.0812862580547989,1,"log(distrSize)",93.8683987693452,2.62296148914448e-21
"390",FALSE,FALSE,FALSE,FALSE,TRUE,147.739748605318,13,NA,5,"rand",99.4840183756837,1.58261621290282e-22
"391",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,13,0.137566157415679,1,"log(scholarRefs) + log(Nm)",90.3321623443495,1.53700718354892e-20
"392",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,13,-3.38553024980044,1,"log(scholarRefs) + log(mass)",54.3518862591209,9.99294685805384e-13
"393",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,13,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",89.6003775524974,2.21605709671437e-20
"394",TRUE,FALSE,FALSE,FALSE,TRUE,138.46692514112,13,0.159984898305307,1,"log(scholarRefs) + rand",90.2111949114857,1.63284004035669e-20
"395",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,13,NA,5,"log(Nm) + log(mass)",100.391669385449,1.00526762915917e-22
"396",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,13,0.0763829747693659,1,"log(Nm) + log(distrSize)",95.1544640278576,1.37887974364838e-21
"397",FALSE,TRUE,FALSE,FALSE,TRUE,149.044558299159,13,NA,5,"log(Nm) + rand",100.788828069525,8.24213617355527e-23
"398",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,13,-3.7713455597814,1,"log(mass) + log(distrSize)",70.7960113293728,2.68470881638075e-16
"399",FALSE,FALSE,TRUE,FALSE,TRUE,138.762380249327,13,-1.01572381844235,1,"log(mass) + rand",90.5066500196927,1.40859577039132e-20
"400",FALSE,FALSE,FALSE,TRUE,TRUE,144.682948744444,13,0.0770423008416542,1,"log(distrSize) + rand",96.4272185148104,7.29711627326939e-22
"401",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,13,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",28.6201422332928,3.86607965631754e-07
"402",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,13,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",92.3529606711495,5.5958377803728e-21
"403",TRUE,TRUE,FALSE,FALSE,TRUE,141.249793688916,13,0.145787529556585,1,"log(scholarRefs) + log(Nm) + rand",92.9940634592817,4.06117229205156e-21
"404",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,13,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",37.4207449474067,4.74508722228783e-09
"405",TRUE,FALSE,TRUE,FALSE,TRUE,48.2557302296341,13,-10.4399277058598,1,"log(scholarRefs) + log(mass) + rand",0,0.633951041323574
"406",TRUE,FALSE,FALSE,TRUE,TRUE,140.473854812297,13,0.239136872437206,1,"log(scholarRefs) + log(distrSize) + rand",92.2181245826625,5.98610596929663e-21
"407",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,13,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",67.4840125807092,1.40633433277008e-15
"408",FALSE,TRUE,TRUE,FALSE,TRUE,151.347671416306,13,NA,5,"log(Nm) + log(mass) + rand",103.091941186671,2.60570428115255e-23
"409",FALSE,TRUE,FALSE,TRUE,TRUE,146.222356984532,13,0.0781395731293951,1,"log(Nm) + log(distrSize) + rand",97.9666267548983,3.3796600212473e-22
"410",FALSE,FALSE,TRUE,TRUE,TRUE,111.081410932499,13,-5.18508288624224,1,"log(mass) + log(distrSize) + rand",62.825680702865,1.44421713703002e-14
"411",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,13,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",92.803258436346,4.46770201257233e-21
"412",TRUE,TRUE,TRUE,FALSE,TRUE,49.3541416443711,13,-9.74049214453519,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",1.09841141473703,0.36604856732234
"413",TRUE,TRUE,FALSE,TRUE,TRUE,143.499383668335,13,0.220451004330702,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",95.2436534387012,1.3187399325273e-21
"414",TRUE,FALSE,TRUE,TRUE,TRUE,141.072423383323,13,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",92.8166931536893,4.43779142824815e-21
"415",FALSE,TRUE,TRUE,TRUE,TRUE,110.814036775023,13,-6.58720667650636,2,"log(Nm) + log(mass) + log(distrSize) + rand",62.5583065453886,1.65079085609928e-14
"416",TRUE,TRUE,TRUE,TRUE,TRUE,144.385325262897,13,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",96.1295950332632,8.46797143368227e-22
"417",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,14,-0.221352153220703,2,"1",60.7321393007103,6.48051108947058e-14
"418",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,14,0.150804971873433,1,"log(scholarRefs)",78.3452709967877,9.70434674352193e-18
"419",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,14,-0.221352153206642,1,"log(Nm)",68.0788048580131,1.64551218337197e-15
"420",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,14,-0.962525436160505,1,"log(mass)",79.2705637899569,6.11000448019124e-18
"421",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,14,0.0812862580547989,1,"log(distrSize)",84.4248046387127,4.64314609901594e-19
"422",FALSE,FALSE,FALSE,FALSE,TRUE,129.424989392273,14,-0.221494849645837,2,"rand",71.7256650320064,2.6570239998547e-16
"423",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,14,0.137566157415679,1,"log(scholarRefs) + log(Nm)",80.888568213717,2.72079820385863e-18
"424",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,14,-3.38553024980044,1,"log(scholarRefs) + log(mass)",44.9082921284884,1.76894370785367e-10
"425",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,14,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",80.1567834218649,3.92284709721833e-18
"426",TRUE,FALSE,FALSE,FALSE,TRUE,137.898558084986,14,0.0775341917446798,1,"log(scholarRefs) + rand",80.1992337247192,3.8404614899672e-18
"427",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,14,NA,5,"log(Nm) + log(mass)",90.9480752548161,1.7795169658857e-20
"428",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,14,0.0763829747693659,1,"log(Nm) + log(distrSize)",85.7108698972251,2.44088223530164e-19
"429",FALSE,TRUE,FALSE,FALSE,TRUE,144.571595025782,14,NA,5,"log(Nm) + rand",86.8722706655156,1.36568913446737e-19
"430",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,14,-3.7713455597814,1,"log(mass) + log(distrSize)",61.3524171987403,4.75245073912152e-14
"431",FALSE,FALSE,TRUE,FALSE,TRUE,136.896837249373,14,-0.84380368689014,1,"log(mass) + rand",79.1975128891064,6.33730092923875e-18
"432",FALSE,FALSE,FALSE,TRUE,TRUE,143.720207045402,14,-0.00141508061597131,1,"log(distrSize) + rand",86.0208826851353,2.09039522682652e-19
"433",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,14,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",19.1765481026604,6.84370424385093e-05
"434",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,14,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",82.909366540517,9.90570866869207e-19
"435",TRUE,TRUE,FALSE,FALSE,TRUE,116.718775176428,14,-1.54602827549104,2,"log(scholarRefs) + log(Nm) + rand",59.019450816161,1.52586052311393e-13
"436",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,14,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",27.9771508167743,8.39971662444889e-07
"437",TRUE,FALSE,TRUE,FALSE,TRUE,82.4694353466973,14,-10.4793525922902,3,"log(scholarRefs) + log(mass) + rand",24.7701109864307,4.1750769625361e-06
"438",TRUE,FALSE,FALSE,TRUE,TRUE,105.28688415174,14,-3.31938039636487,1,"log(scholarRefs) + log(distrSize) + rand",47.5875597914736,4.63359884601545e-11
"439",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,14,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",58.0404184500767,2.48948213618012e-13
"440",FALSE,TRUE,TRUE,FALSE,TRUE,139.706861051951,14,-0.851305236930316,1,"log(Nm) + log(mass) + rand",82.0075366916846,1.55494636888731e-18
"441",FALSE,TRUE,FALSE,TRUE,TRUE,145.003971145782,14,-0.0312931740098187,2,"log(Nm) + log(distrSize) + rand",87.3046467855151,1.10017702827777e-19
"442",FALSE,FALSE,TRUE,TRUE,TRUE,110.494895122556,14,-6.6077080006758,4,"log(mass) + log(distrSize) + rand",52.7955707622897,3.42778219719012e-12
"443",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,14,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",83.3596643057135,7.9086914760639e-19
"444",TRUE,TRUE,TRUE,FALSE,TRUE,57.6993243602665,14,-10.0984363189673,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",0,0.998678601341442
"445",TRUE,TRUE,FALSE,TRUE,TRUE,107.121468080079,14,-3.47463634084542,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",49.4221437198126,1.85158474357806e-11
"446",TRUE,FALSE,TRUE,TRUE,TRUE,88.7710974245119,14,-5.12395755164185,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",31.0717730642453,1.78762307499538e-07
"447",FALSE,TRUE,TRUE,TRUE,TRUE,113.50990578714,14,-6.5866622176708,2,"log(Nm) + log(mass) + log(distrSize) + rand",55.8105814268737,7.59122688301247e-13
"448",TRUE,TRUE,TRUE,TRUE,TRUE,71.0694783701006,14,-6.44664440092581,1,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",13.370154009834,0.00124776755873845
"449",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,15,-0.221352153220703,2,"1",46.0262205876041,9.1358984839275e-11
"450",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,15,0.150804971873433,1,"log(scholarRefs)",63.6393522836815,1.3680699790129e-14
"451",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,15,-0.221352153206642,1,"log(Nm)",53.3728861449069,2.31976028646536e-12
"452",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,15,-0.962525436160505,1,"log(mass)",64.5646450768507,8.6135769072389e-15
"453",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,15,0.0812862580547989,1,"log(distrSize)",69.7188859256065,6.54567376261044e-16
"454",FALSE,FALSE,FALSE,FALSE,TRUE,142.469331313909,15,-1.22855237875146,3,"rand",70.0640882405367,5.50800880639177e-16
"455",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,15,0.137566157415679,1,"log(scholarRefs) + log(Nm)",66.1826495006108,3.8356444179367e-15
"456",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,15,-3.38553024980044,1,"log(scholarRefs) + log(mass)",30.2023734153822,2.49376783954454e-07
"457",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,15,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",65.4508647087587,5.53023246984123e-15
"458",TRUE,FALSE,FALSE,FALSE,TRUE,138.347182460411,15,0.126473180141196,1,"log(scholarRefs) + rand",65.9419393870381,4.32621278354915e-15
"459",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,15,NA,5,"log(Nm) + log(mass)",76.2421565417099,2.50867348675219e-17
"460",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,15,0.0763829747693659,1,"log(Nm) + log(distrSize)",71.0049511841189,3.44103296870672e-16
"461",FALSE,TRUE,FALSE,FALSE,TRUE,121.530626205407,15,-0.221352153220682,1,"log(Nm) + rand",49.1253831320339,1.93988805729063e-11
"462",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,15,-3.7713455597814,1,"log(mass) + log(distrSize)",46.6464984856341,6.6997659448535e-11
"463",FALSE,FALSE,TRUE,FALSE,TRUE,139.535183986998,15,-0.970641155226915,1,"log(mass) + rand",67.1299409136251,2.38856257071923e-15
"464",FALSE,FALSE,FALSE,TRUE,TRUE,144.690365858742,15,0.0864863532246246,1,"log(distrSize) + rand",72.2851227853696,1.81427494267843e-16
"465",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,15,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",4.47062938955415,0.0964790991985691
"466",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,15,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",68.2034478274108,1.39645697012339e-15
"467",TRUE,TRUE,FALSE,FALSE,TRUE,141.12584713081,15,0.109613422218592,1,"log(scholarRefs) + log(Nm) + rand",68.7206040574375,1.07827245124407e-15
"468",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,15,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",13.271232103668,0.00118414978873205
"469",TRUE,FALSE,TRUE,FALSE,TRUE,105.42131735428,15,-3.38547226522233,1,"log(scholarRefs) + log(mass) + rand",33.0160742809072,6.10757262724471e-08
"470",TRUE,FALSE,FALSE,TRUE,TRUE,140.498542066702,15,0.202583104027266,1,"log(scholarRefs) + log(distrSize) + rand",68.093298993329,1.47552330557472e-15
"471",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,15,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",43.3344997369705,3.50954666378799e-10
"472",FALSE,TRUE,TRUE,FALSE,TRUE,151.13044473482,15,NA,5,"log(Nm) + log(mass) + rand",78.7252016614472,7.24866022497584e-18
"473",FALSE,TRUE,FALSE,TRUE,TRUE,146.223968628389,15,0.0755460323511447,1,"log(Nm) + log(distrSize) + rand",73.8187255550167,8.42724252130406e-17
"474",FALSE,FALSE,TRUE,TRUE,TRUE,92.9098922567834,15,-8.15364617016003,3,"log(mass) + log(distrSize) + rand",20.5046491834106,3.18192603658902e-05
"475",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,15,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",68.6537455926073,1.11492753377767e-15
"476",TRUE,TRUE,TRUE,FALSE,TRUE,72.4052430733728,15,-9.5060077196132,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",0,0.902023967346729
"477",TRUE,TRUE,FALSE,TRUE,TRUE,143.523650997485,15,0.182199142100852,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",71.1184079241122,3.25126235520664e-16
"478",TRUE,FALSE,TRUE,TRUE,TRUE,88.5557947444274,15,-5.17470589408253,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",16.1505516710547,2.80653422018318e-04
"479",FALSE,TRUE,TRUE,TRUE,TRUE,145.268216485145,15,NA,5,"log(Nm) + log(mass) + log(distrSize) + rand",72.862973411772,1.35901557275474e-16
"480",TRUE,TRUE,TRUE,TRUE,TRUE,144.315500752089,15,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",71.9102576787162,2.18828571905587e-16
"481",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,16,-0.221352153220703,2,"1",48.0849302633809,2.93003042874161e-11
"482",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,16,0.150804971873433,1,"log(scholarRefs)",65.6980619594583,4.38762172566572e-15
"483",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,16,-0.221352153206642,1,"log(Nm)",55.4315958206837,7.43984648985269e-13
"484",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,16,-0.962525436160505,1,"log(mass)",66.6233547526275,2.76251344987212e-15
"485",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,16,0.0812862580547989,1,"log(distrSize)",71.7775956013833,2.09930346038818e-16
"486",FALSE,FALSE,FALSE,FALSE,TRUE,120.802106471833,16,-0.221352153220702,1,"rand",50.4555730742366,8.95557726027472e-12
"487",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,16,0.137566157415679,1,"log(scholarRefs) + log(Nm)",68.2413591763876,1.2301532113299e-15
"488",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,16,-3.38553024980044,1,"log(scholarRefs) + log(mass)",32.261083091159,7.99791686054454e-08
"489",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,16,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",67.5095743845355,1.77363501172396e-15
"490",TRUE,FALSE,FALSE,FALSE,TRUE,138.528443590079,16,0.144961847133251,1,"log(scholarRefs) + rand",68.1819101924827,1.2672677635049e-15
"491",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,16,NA,5,"log(Nm) + log(mass)",78.3008662174867,8.04572168232025e-18
"492",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,16,0.0763829747693659,1,"log(Nm) + log(distrSize)",73.0636608598957,1.10359493621249e-16
"493",FALSE,TRUE,FALSE,FALSE,TRUE,120.945855546434,16,-0.22135215322069,4,"log(Nm) + rand",50.5993221488383,8.33448693214323e-12
"494",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,16,-3.7713455597814,1,"log(mass) + log(distrSize)",48.7052081614109,2.1487233158734e-11
"495",FALSE,FALSE,TRUE,FALSE,TRUE,149.49574514046,16,NA,5,"log(mass) + rand",79.1492117428642,5.26440284514437e-18
"496",FALSE,FALSE,FALSE,TRUE,TRUE,144.647735444965,16,0.0774179529212955,1,"log(distrSize) + rand",74.3012020473694,5.94403071133461e-17
"497",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,16,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",6.52933906533094,0.0309424077868979
"498",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,16,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",70.2621575031876,4.47866339811917e-16
"499",TRUE,TRUE,FALSE,FALSE,TRUE,141.2659941572,16,0.117779532513405,1,"log(scholarRefs) + log(Nm) + rand",70.9194607596043,3.22416185023338e-16
"500",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,16,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",15.3299417794448,3.79775992397115e-04
"501",TRUE,FALSE,TRUE,FALSE,TRUE,91.7541823889121,16,-6.71782225195454,3,"log(scholarRefs) + log(mass) + rand",21.4076489913162,1.81873805874785e-05
"502",TRUE,FALSE,FALSE,TRUE,TRUE,140.622809102333,16,0.218104656175259,1,"log(scholarRefs) + log(distrSize) + rand",70.2762757047373,4.44715938767015e-16
"503",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,16,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",45.3932094127473,1.12556838652247e-10
"504",FALSE,TRUE,TRUE,FALSE,TRUE,135.511813331864,16,-10.8018631535981,1,"log(Nm) + log(mass) + rand",65.165279934268,5.72692275091958e-15
"505",FALSE,TRUE,FALSE,TRUE,TRUE,145.891719384678,16,0.0561291530325028,1,"log(Nm) + log(distrSize) + rand",75.5451859870817,3.19119515804673e-17
"506",FALSE,FALSE,TRUE,TRUE,TRUE,121.864903958447,16,-3.77053645885843,1,"log(mass) + log(distrSize) + rand",51.5183705608509,5.26392924414126e-12
"507",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,16,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",70.7124552683841,3.57575295473951e-16
"508",TRUE,TRUE,TRUE,FALSE,TRUE,73.604640089137,16,-10.1024174241323,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",3.25810669154102,0.158815611024145
"509",TRUE,TRUE,FALSE,TRUE,TRUE,143.607777883893,16,0.188483210518157,3,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",73.261244486297,9.99781185666646e-17
"510",TRUE,FALSE,TRUE,TRUE,TRUE,141.068301542246,16,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",70.7217681446505,3.55914138770811e-16
"511",FALSE,TRUE,TRUE,TRUE,TRUE,90.3926721359736,16,-6.58697300771113,4,"log(Nm) + log(mass) + log(distrSize) + rand",20.0461387383776,3.59267845747765e-05
"512",TRUE,TRUE,TRUE,TRUE,TRUE,70.346533397596,16,-7.686499151659,2,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",0,0.809808010865568
"513",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,17,-0.221352153220703,2,"1",66.773649116882,1.58197804332294e-15
"514",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,17,0.150804971873433,1,"log(scholarRefs)",84.3867808129594,2.36895875357544e-19
"515",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,17,-0.221352153206642,1,"log(Nm)",74.1203146741848,4.01691179626929e-17
"516",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,17,-0.962525436160505,1,"log(mass)",85.3120736061286,1.49153250396751e-19
"517",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,17,0.0812862580547989,1,"log(distrSize)",90.4663144548844,1.13345306861959e-20
"518",FALSE,FALSE,FALSE,FALSE,TRUE,118.498806415525,17,-0.221352153220704,2,"rand",66.8409918714298,1.52959747554661e-15
"519",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,17,0.137566157415679,1,"log(scholarRefs) + log(Nm)",86.9300780298887,6.6418264846584e-20
"520",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,17,-3.38553024980044,1,"log(scholarRefs) + log(mass)",50.9498019446601,4.31822439166196e-12
"521",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,17,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",86.1982932380366,9.57618602828356e-20
"522",TRUE,FALSE,FALSE,FALSE,TRUE,138.294262207999,17,0.114930487813305,1,"log(scholarRefs) + rand",86.6364476639041,7.69216425610028e-20
"523",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,17,NA,5,"log(Nm) + log(mass)",96.9895850709878,4.34403510600549e-22
"524",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,17,0.0763829747693659,1,"log(Nm) + log(distrSize)",91.7523797133968,5.95851476723518e-21
"525",FALSE,TRUE,FALSE,FALSE,TRUE,148.733446570188,17,NA,5,"log(Nm) + rand",97.0756320260935,4.16110301323111e-22
"526",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,17,-3.7713455597814,1,"log(mass) + log(distrSize)",67.393927014912,1.16013576976662e-15
"527",FALSE,FALSE,TRUE,FALSE,TRUE,138.420332267962,17,-0.999295610053906,1,"log(mass) + rand",86.7625177238676,7.22225442693796e-20
"528",FALSE,FALSE,FALSE,TRUE,TRUE,144.562464874871,17,0.0563891881986686,1,"log(distrSize) + rand",92.9046503307761,3.34908087059115e-21
"529",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,17,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",25.2180579188321,1.67063827208922e-06
"530",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,17,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",88.9508763566888,2.41811384952119e-20
"531",TRUE,TRUE,FALSE,FALSE,TRUE,141.104873803894,17,0.117988740108112,1,"log(scholarRefs) + log(Nm) + rand",89.4470592597995,1.88682662533222e-20
"532",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,17,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",34.018660632946,2.05048137200215e-08
"533",TRUE,FALSE,TRUE,FALSE,TRUE,51.6578145440948,17,-10.9685789740059,2,"log(scholarRefs) + log(mass) + rand",0,0.499935671276945
"534",TRUE,FALSE,FALSE,TRUE,TRUE,140.593416112444,17,0.19362931710765,1,"log(scholarRefs) + log(distrSize) + rand",88.9356015683496,2.43665264205637e-20
"535",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,17,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",64.0819282662484,6.07715352124078e-15
"536",FALSE,TRUE,TRUE,FALSE,TRUE,151.005937115922,17,NA,5,"log(Nm) + log(mass) + rand",99.3481225718275,1.33580607838837e-22
"537",FALSE,TRUE,FALSE,TRUE,TRUE,146.18605100348,17,0.0919542607931309,1,"log(Nm) + log(distrSize) + rand",94.5282364593855,1.4871966084056e-21
"538",FALSE,FALSE,TRUE,TRUE,TRUE,111.603683345938,17,-5.03613567689642,1,"log(mass) + log(distrSize) + rand",59.9458688018434,4.80655713130251e-14
"539",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,17,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",89.4011741218852,1.93061567117392e-20
"540",TRUE,TRUE,TRUE,FALSE,TRUE,51.6737220163628,17,-10.102934640525,2,"log(scholarRefs) + log(Nm) + log(mass) + rand",0.0159074722679193,0.495975086466407
"541",TRUE,TRUE,FALSE,TRUE,TRUE,143.668745071247,17,0.19045861323361,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",92.0109305271524,5.23593714202961e-21
"542",TRUE,FALSE,TRUE,TRUE,TRUE,61.2708813296499,17,-8.07237926528607,3,"log(scholarRefs) + log(mass) + log(distrSize) + rand",9.61306678555508,0.00408755110918546
"543",FALSE,TRUE,TRUE,TRUE,TRUE,145.273800475139,17,NA,5,"log(Nm) + log(mass) + log(distrSize) + rand",93.6159859310447,2.34671890303347e-21
"544",TRUE,TRUE,TRUE,TRUE,TRUE,144.358865530793,17,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",92.7010509866985,3.70797391631027e-21
"545",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,18,-0.221352153220703,2,"1",62.2206164133572,2.51249287074384e-14
