"","transmission","dispersal","nExtantDis","singleInf","doubleInf","nColonies","nPathogens","meanK","maxDistance","nEvents"
"364",0.6,1e-03,2,63.0666666666667,20.3666666666667,10,2,9,100,8e+05
"365",0.1,1e-03,1,145.233333333333,0,10,2,9,100,8e+05
"366",0.2,1e-03,1,131.666666666667,0,10,2,9,100,8e+05
"367",0.4,1e-03,2,108.633333333333,10.5,10,2,9,100,8e+05
"368",0.6,1e-03,2,125.266666666667,3,10,2,9,100,8e+05
"369",0.1,1e-03,1,138.366666666667,0,10,2,9,100,8e+05
"370",0.2,1e-03,2,143.066666666667,0.766666666666667,10,2,9,100,8e+05
"371",0.4,1e-03,2,112.766666666667,8.7,10,2,9,100,8e+05
"372",0.6,1e-03,2,70.2333333333333,18.0666666666667,10,2,9,100,8e+05
"373",0.1,1e-03,1,143.066666666667,0,10,2,9,100,8e+05
"374",0.2,1e-03,2,136.766666666667,2.76666666666667,10,2,9,100,8e+05
"375",0.4,1e-03,2,76.5666666666667,16.1,10,2,9,100,8e+05
"376",0.6,1e-03,2,125.933333333333,5.6,10,2,9,100,8e+05
"377",0.1,1e-03,1,144.633333333333,0,10,2,9,100,8e+05
"378",0.2,1e-03,1,146.6,0,10,2,9,100,8e+05
"379",0.4,1e-03,2,109.233333333333,7.9,10,2,9,100,8e+05
"380",0.6,1e-03,2,118.133333333333,5.63333333333333,10,2,9,100,8e+05
"381",0.1,1e-03,1,140.466666666667,0,10,2,9,100,8e+05
"382",0.2,1e-03,1,149.266666666667,0,10,2,9,100,8e+05
"383",0.4,1e-03,2,142.666666666667,2.6,10,2,9,100,8e+05
"384",0.6,1e-03,2,108.833333333333,7.16666666666667,10,2,9,100,8e+05
"385",0.1,1e-03,1,138.266666666667,0,10,2,9,100,8e+05
"386",0.2,1e-03,2,135,2.16666666666667,10,2,9,100,8e+05
"387",0.4,1e-03,2,116.766666666667,6.46666666666667,10,2,9,100,8e+05
"388",0.6,1e-03,2,109.2,7.5,10,2,9,100,8e+05
"389",0.1,1e-03,1,138.633333333333,0,10,2,9,100,8e+05
"390",0.2,1e-03,1,139.666666666667,0,10,2,9,100,8e+05
"391",0.4,1e-03,2,124.066666666667,5.63333333333333,10,2,9,100,8e+05
"392",0.6,1e-03,2,49,23.3,10,2,9,100,8e+05
"393",0.1,1e-03,1,133.466666666667,0,10,2,9,100,8e+05
"394",0.2,1e-03,1,149.2,0,10,2,9,100,8e+05
"395",0.4,1e-03,2,131.966666666667,1.83333333333333,10,2,9,100,8e+05
"396",0.6,1e-03,2,82.1,15.2,10,2,9,100,8e+05
"397",0.1,1e-03,1,138.666666666667,0,10,2,9,100,8e+05
"398",0.2,1e-03,1,147.666666666667,0,10,2,9,100,8e+05
"399",0.4,1e-03,2,126.366666666667,6.06666666666667,10,2,9,100,8e+05
"400",0.6,1e-03,2,90.9333333333333,12.7333333333333,10,2,9,100,8e+05
"401",0.1,1e-03,1,149.5,0,10,2,9,100,8e+05
"402",0.2,0.01,1,139.333333333333,0,10,2,9,100,8e+05
"403",0.4,0.01,2,46.2333333333333,22.9,10,2,9,100,8e+05
"404",0.6,0.01,2,41.6666666666667,26.4,10,2,9,100,8e+05
"405",0.1,0.01,1,136.633333333333,0,10,2,9,100,8e+05
"406",0.2,0.01,1,141.1,0,10,2,9,100,8e+05
"407",0.4,0.01,2,55.6,24.5666666666667,10,2,9,100,8e+05
"408",0.6,0.01,2,41.3333333333333,27.3666666666667,10,2,9,100,8e+05
"409",0.1,0.01,1,143.066666666667,0,10,2,9,100,8e+05
"410",0.2,0.01,2,102.533333333333,9.8,10,2,9,100,8e+05
"411",0.4,0.01,2,51.5333333333333,23.1,10,2,9,100,8e+05
"412",0.6,0.01,2,37.4666666666667,26.5666666666667,10,2,9,100,8e+05
"413",0.1,0.01,1,150.4,0,10,2,9,100,8e+05
"414",0.2,0.01,1,146,0,10,2,9,100,8e+05
"415",0.4,0.01,2,51.6666666666667,22.8666666666667,10,2,9,100,8e+05
"416",0.6,0.01,2,38.9,30.0666666666667,10,2,9,100,8e+05
"417",0.1,0.01,1,140.2,0,10,2,9,100,8e+05
"418",0.2,0.01,1,148.6,0,10,2,9,100,8e+05
"419",0.4,0.01,2,49.2333333333333,23.9333333333333,10,2,9,100,8e+05
"420",0.6,0.01,2,38.3666666666667,28.3666666666667,10,2,9,100,8e+05
"421",0.1,0.01,1,136.633333333333,0,10,2,9,100,8e+05
"422",0.2,0.01,1,141.7,0,10,2,9,100,8e+05
"423",0.4,0.01,2,51,23.1333333333333,10,2,9,100,8e+05
"424",0.6,0.01,2,39,27,10,2,9,100,8e+05
"425",0.1,0.01,1,134.933333333333,0,10,2,9,100,8e+05
"426",0.2,0.01,1,148.566666666667,0,10,2,9,100,8e+05
"427",0.4,0.01,2,49.6333333333333,21.1,10,2,9,100,8e+05
"428",0.6,0.01,2,38.4666666666667,28.2666666666667,10,2,9,100,8e+05
"429",0.1,0.01,1,137.9,0,10,2,9,100,8e+05
"430",0.2,0.01,2,114.033333333333,7.73333333333333,10,2,9,100,8e+05
"431",0.4,0.01,2,51.7333333333333,23.1333333333333,10,2,9,100,8e+05
"432",0.6,0.01,2,42.4,23.5666666666667,10,2,9,100,8e+05
"433",0.1,0.01,1,141.433333333333,0,10,2,9,100,8e+05
"434",0.2,0.01,1,146,0,10,2,9,100,8e+05
"435",0.4,0.01,2,53.1666666666667,21.7333333333333,10,2,9,100,8e+05
"436",0.6,0.01,2,37.1666666666667,27.7333333333333,10,2,9,100,8e+05
"437",0.1,0.01,1,139.366666666667,0,10,2,9,100,8e+05
"438",0.2,0.01,1,148.333333333333,0,10,2,9,100,8e+05
"439",0.4,0.01,2,49.6333333333333,22.8666666666667,10,2,9,100,8e+05
"440",0.6,0.01,2,40.2,28.2333333333333,10,2,9,100,8e+05
"441",0.1,0.01,1,146,0,10,2,9,100,8e+05
"442",0.2,0.01,2,108.5,9.9,10,2,9,100,8e+05
"443",0.4,0.01,2,48.4333333333333,24.9,10,2,9,100,8e+05
"444",0.6,0.01,2,38.1666666666667,28.3333333333333,10,2,9,100,8e+05
"445",0.1,0.01,1,138.7,0,10,2,9,100,8e+05
"446",0.2,0.01,1,146.2,0,10,2,9,100,8e+05
"447",0.4,0.01,2,53.1,20.7,10,2,9,100,8e+05
"448",0.6,0.01,2,41.2666666666667,27.0333333333333,10,2,9,100,8e+05
"449",0.1,0.01,1,142.7,0,10,2,9,100,8e+05
"450",0.2,0.01,1,139.966666666667,0,10,2,9,100,8e+05
"451",0.4,0.01,2,55.9333333333333,24,10,2,9,100,8e+05
"452",0.6,0.01,2,39.4333333333333,23.8,10,2,9,100,8e+05
"453",0.1,0.01,1,144.3,0,10,2,9,100,8e+05
"454",0.2,0.01,1,147.066666666667,0,10,2,9,100,8e+05
"455",0.4,0.01,2,50.4333333333333,27.0666666666667,10,2,9,100,8e+05
"456",0.6,0.01,2,39.2666666666667,26.1,10,2,9,100,8e+05
"457",0.1,0.01,1,151.633333333333,0,10,2,9,100,8e+05
"458",0.2,0.01,2,127.666666666667,2.03333333333333,10,2,9,100,8e+05
"459",0.4,0.01,2,52.5333333333333,22.1,10,2,9,100,8e+05
"460",0.6,0.01,2,39.8,27.2333333333333,10,2,9,100,8e+05
"461",0.1,0.01,1,140.266666666667,0,10,2,9,100,8e+05
"462",0.2,0.01,1,147.6,0,10,2,9,100,8e+05
"463",0.4,0.01,2,56.8333333333333,22.6,10,2,9,100,8e+05
"464",0.6,0.01,2,39.7666666666667,26.8,10,2,9,100,8e+05
"465",0.1,0.01,1,150,0,10,2,9,100,8e+05
"466",0.2,0.01,2,125.266666666667,5.86666666666667,10,2,9,100,8e+05
"467",0.4,0.01,2,54,25,10,2,9,100,8e+05
"468",0.6,0.01,2,39.8666666666667,24.0333333333333,10,2,9,100,8e+05
"469",0.1,0.01,1,144.966666666667,0,10,2,9,100,8e+05
"470",0.2,0.01,1,138.333333333333,0,10,2,9,100,8e+05
"471",0.4,0.01,2,52.0666666666667,25.7333333333333,10,2,9,100,8e+05
"472",0.6,0.01,2,42.2333333333333,25.6666666666667,10,2,9,100,8e+05
"473",0.1,0.01,1,143.666666666667,0,10,2,9,100,8e+05
"474",0.2,0.01,1,141.7,0,10,2,9,100,8e+05
"475",0.4,0.01,2,53.3,23.4666666666667,10,2,9,100,8e+05
"476",0.6,0.01,2,39.5333333333333,26.9333333333333,10,2,9,100,8e+05
"477",0.1,0.01,1,141.1,0,10,2,9,100,8e+05
"478",0.2,0.01,1,150.2,0,10,2,9,100,8e+05
"479",0.4,0.01,2,50.1333333333333,24.5,10,2,9,100,8e+05
"480",0.6,0.01,2,37.6333333333333,26.8333333333333,10,2,9,100,8e+05
"481",0.1,0.01,1,149.5,0,10,2,9,100,8e+05
"482",0.2,0.01,2,113.7,5.03333333333333,10,2,9,100,8e+05
"483",0.4,0.01,2,53.5,28.3333333333333,10,2,9,100,8e+05
"484",0.6,0.01,2,45.0333333333333,25.3,10,2,9,100,8e+05
"485",0.1,0.01,1,140.1,0,10,2,9,100,8e+05
"486",0.2,0.01,1,140.033333333333,0,10,2,9,100,8e+05
"487",0.4,0.01,2,53.1333333333333,23.7333333333333,10,2,9,100,8e+05
"488",0.6,0.01,2,39.2,26.4333333333333,10,2,9,100,8e+05
"489",0.1,0.01,1,144,0,10,2,9,100,8e+05
"490",0.2,0.01,1,147.066666666667,0,10,2,9,100,8e+05
"491",0.4,0.01,2,49.1666666666667,23.3666666666667,10,2,9,100,8e+05
"492",0.6,0.01,2,40.5333333333333,28.9333333333333,10,2,9,100,8e+05
"493",0.1,0.01,1,135.533333333333,0,10,2,9,100,8e+05
"494",0.2,0.01,1,148.533333333333,0,10,2,9,100,8e+05
"495",0.4,0.01,2,53.7,22.6,10,2,9,100,8e+05
"496",0.6,0.01,2,40.3,24.1333333333333,10,2,9,100,8e+05
"497",0.1,0.01,1,144.866666666667,0,10,2,9,100,8e+05
"498",0.2,0.01,1,141.566666666667,0,10,2,9,100,8e+05
"499",0.4,0.01,2,50.9,22.9,10,2,9,100,8e+05
"500",0.6,0.01,2,41.2,25.4,10,2,9,100,8e+05
"501",0.1,0.01,1,143.566666666667,0,10,2,9,100,8e+05
"502",0.2,0.01,2,81.5333333333333,12.9666666666667,10,2,9,100,8e+05
"503",0.4,0.01,2,52.7333333333333,23.4666666666667,10,2,9,100,8e+05
"504",0.6,0.01,2,40.6333333333333,25.2333333333333,10,2,9,100,8e+05
"505",0.1,0.01,1,139.1,0,10,2,9,100,8e+05
"506",0.2,0.01,2,103.1,10.1,10,2,9,100,8e+05
"507",0.4,0.01,2,49.5666666666667,24.9666666666667,10,2,9,100,8e+05
"508",0.6,0.01,2,42.8666666666667,26.3,10,2,9,100,8e+05
"509",0.1,0.01,1,141.666666666667,0,10,2,9,100,8e+05
"510",0.2,0.01,1,141.833333333333,0,10,2,9,100,8e+05
"511",0.4,0.01,2,51.4333333333333,22.7,10,2,9,100,8e+05
"512",0.6,0.01,2,41.5,27.1666666666667,10,2,9,100,8e+05
"513",0.1,0.01,1,143.8,0,10,2,9,100,8e+05
"514",0.2,0.01,1,132.2,0,10,2,9,100,8e+05
"515",0.4,0.01,2,47.4666666666667,23.9333333333333,10,2,9,100,8e+05
"516",0.6,0.01,2,40.5,26.9,10,2,9,100,8e+05
"517",0.1,0.01,1,140.433333333333,0,10,2,9,100,8e+05
"518",0.2,0.01,2,128.366666666667,5.6,10,2,9,100,8e+05
"519",0.4,0.01,2,50.7666666666667,22.5333333333333,10,2,9,100,8e+05
"520",0.6,0.01,2,38.9333333333333,27.1333333333333,10,2,9,100,8e+05
"521",0.1,0.01,1,136.933333333333,0,10,2,9,100,8e+05
"522",0.2,0.01,2,101.1,10.6333333333333,10,2,9,100,8e+05
"523",0.4,0.01,2,54.2666666666667,27.1,10,2,9,100,8e+05
"524",0.6,0.01,2,43.8333333333333,25.3,10,2,9,100,8e+05
"525",0.1,0.01,1,136.333333333333,0,10,2,9,100,8e+05
"526",0.2,0.01,1,143.666666666667,0,10,2,9,100,8e+05
"527",0.4,0.01,2,53.2333333333333,25.6,10,2,9,100,8e+05
"528",0.6,0.01,2,38.9666666666667,25.1666666666667,10,2,9,100,8e+05
"529",0.1,0.01,1,143.433333333333,0,10,2,9,100,8e+05
"530",0.2,0.01,1,142.433333333333,0,10,2,9,100,8e+05
"531",0.4,0.01,2,52.0333333333333,22.8666666666667,10,2,9,100,8e+05
"532",0.6,0.01,2,42.3666666666667,30.3333333333333,10,2,9,100,8e+05
"533",0.1,0.01,1,143.966666666667,0,10,2,9,100,8e+05
"534",0.2,0.01,2,98.4666666666667,11.9666666666667,10,2,9,100,8e+05
"535",0.4,0.01,2,51.8,24.8666666666667,10,2,9,100,8e+05
"536",0.6,0.01,2,37.3666666666667,25.8666666666667,10,2,9,100,8e+05
"537",0.1,0.01,1,145.433333333333,0,10,2,9,100,8e+05
"538",0.2,0.01,2,122.533333333333,5.53333333333333,10,2,9,100,8e+05
"539",0.4,0.01,2,52.7,24,10,2,9,100,8e+05
"540",0.6,0.01,2,41.1333333333333,24.8333333333333,10,2,9,100,8e+05
"541",0.1,0.01,1,138.233333333333,0,10,2,9,100,8e+05
"542",0.2,0.01,1,139.033333333333,0,10,2,9,100,8e+05
"543",0.4,0.01,2,50.9333333333333,23.9666666666667,10,2,9,100,8e+05
"544",0.6,0.01,2,37.5,28.8333333333333,10,2,9,100,8e+05
"545",0.1,0.01,1,151.133333333333,0,10,2,9,100,8e+05
"546",0.2,0.01,1,158.1,0,10,2,9,100,8e+05
"547",0.4,0.01,2,51.1,20,10,2,9,100,8e+05
"548",0.6,0.01,2,40.4,26.0666666666667,10,2,9,100,8e+05
"549",0.1,0.01,1,134.5,0,10,2,9,100,8e+05
"550",0.2,0.01,1,137.766666666667,0,10,2,9,100,8e+05
"551",0.4,0.01,2,51.8,22.4,10,2,9,100,8e+05
"552",0.6,0.01,2,40.0666666666667,29.0333333333333,10,2,9,100,8e+05
"553",0.1,0.01,1,136.3,0,10,2,9,100,8e+05
"554",0.2,0.01,1,132.2,0,10,2,9,100,8e+05
"555",0.4,0.01,2,50.7333333333333,21.8666666666667,10,2,9,100,8e+05
"556",0.6,0.01,2,39.9333333333333,25.8,10,2,9,100,8e+05
"557",0.1,0.01,1,141.1,0,10,2,9,100,8e+05
"558",0.2,0.01,2,80.5666666666667,18.9,10,2,9,100,8e+05
"559",0.4,0.01,2,50.7333333333333,25.5333333333333,10,2,9,100,8e+05
"560",0.6,0.01,2,41.1333333333333,24.3666666666667,10,2,9,100,8e+05
"561",0.1,0.01,1,137.166666666667,0,10,2,9,100,8e+05
"562",0.2,0.01,2,118,7.03333333333333,10,2,9,100,8e+05
"563",0.4,0.01,2,51.8333333333333,22.2666666666667,10,2,9,100,8e+05
"564",0.6,0.01,2,41.1666666666667,24.5333333333333,10,2,9,100,8e+05
"565",0.1,0.01,1,137.266666666667,0,10,2,9,100,8e+05
"566",0.2,0.01,1,146.8,0,10,2,9,100,8e+05
"567",0.4,0.01,2,53.2,25.7333333333333,10,2,9,100,8e+05
"568",0.6,0.01,2,41.2333333333333,28.6333333333333,10,2,9,100,8e+05
"569",0.1,0.01,1,140.5,0,10,2,9,100,8e+05
"570",0.2,0.01,1,151.133333333333,0,10,2,9,100,8e+05
"571",0.4,0.01,2,50.7,26.1666666666667,10,2,9,100,8e+05
"572",0.6,0.01,2,38.4,25.4666666666667,10,2,9,100,8e+05
"573",0.1,0.01,1,136.7,0,10,2,9,100,8e+05
"574",0.2,0.01,1,142.333333333333,0,10,2,9,100,8e+05
"575",0.4,0.01,2,53.7333333333333,23.4,10,2,9,100,8e+05
"576",0.6,0.01,2,39.3,23.2,10,2,9,100,8e+05
"577",0.1,0.01,1,138.933333333333,0,10,2,9,100,8e+05
"578",0.2,0.01,1,154.5,0,10,2,9,100,8e+05
"579",0.4,0.01,2,51.6333333333333,22.6,10,2,9,100,8e+05
"580",0.6,0.01,2,41.9,22.3,10,2,9,100,8e+05
"581",0.1,0.01,1,140.7,0,10,2,9,100,8e+05
"582",0.2,0.01,1,146.566666666667,0,10,2,9,100,8e+05
"583",0.4,0.01,2,50.8,23.8666666666667,10,2,9,100,8e+05
"584",0.6,0.01,2,38.6333333333333,25.9,10,2,9,100,8e+05
"585",0.1,0.01,1,135.866666666667,0,10,2,9,100,8e+05
"586",0.2,0.01,2,91.9666666666667,15.3666666666667,10,2,9,100,8e+05
"587",0.4,0.01,2,54.0333333333333,25.2,10,2,9,100,8e+05
"588",0.6,0.01,2,41,27.7,10,2,9,100,8e+05
"589",0.1,0.01,1,140.133333333333,0,10,2,9,100,8e+05
"590",0.2,0.01,1,137,0,10,2,9,100,8e+05
"591",0.4,0.01,2,48.0666666666667,23.2,10,2,9,100,8e+05
"592",0.6,0.01,2,39.4,26.9,10,2,9,100,8e+05
"593",0.1,0.01,1,142.6,0,10,2,9,100,8e+05
"594",0.2,0.01,2,119.333333333333,6.23333333333333,10,2,9,100,8e+05
"595",0.4,0.01,2,55.5,22.4666666666667,10,2,9,100,8e+05
"596",0.6,0.01,2,37.8333333333333,29.6,10,2,9,100,8e+05
"597",0.1,0.01,1,139.366666666667,0,10,2,9,100,8e+05
"598",0.2,0.01,1,141.233333333333,0,10,2,9,100,8e+05
"599",0.4,0.01,2,55.0666666666667,21.7333333333333,10,2,9,100,8e+05
"600",0.6,0.01,2,40.4666666666667,28.8666666666667,10,2,9,100,8e+05
"601",0.1,0.01,1,135.666666666667,0,10,2,9,100,8e+05
"602",0.2,0.01,1,139.533333333333,0,10,2,9,100,8e+05
"603",0.4,0.01,2,51.3,22.7333333333333,10,2,9,100,8e+05
"604",0.6,0.01,2,39.6333333333333,28.7333333333333,10,2,9,100,8e+05
"605",0.1,0.01,1,138.066666666667,0,10,2,9,100,8e+05
"606",0.2,0.01,2,118.933333333333,5.9,10,2,9,100,8e+05
"607",0.4,0.01,2,52,26.4666666666667,10,2,9,100,8e+05
"608",0.6,0.01,2,37.0333333333333,25.7333333333333,10,2,9,100,8e+05
"609",0.1,0.01,1,143.966666666667,0,10,2,9,100,8e+05
"610",0.2,0.01,2,130.3,1.36666666666667,10,2,9,100,8e+05
"611",0.4,0.01,2,50.9,27.1333333333333,10,2,9,100,8e+05
"612",0.6,0.01,2,40.9666666666667,28.0666666666667,10,2,9,100,8e+05
"613",0.1,0.01,1,142.433333333333,0,10,2,9,100,8e+05
"614",0.2,0.01,1,150.666666666667,0,10,2,9,100,8e+05
"615",0.4,0.01,2,51.2333333333333,21.9333333333333,10,2,9,100,8e+05
"616",0.6,0.01,2,41.9,26.5,10,2,9,100,8e+05
"617",0.1,0.01,1,137.433333333333,0,10,2,9,100,8e+05
"618",0.2,0.01,1,142.533333333333,0,10,2,9,100,8e+05
"619",0.4,0.01,2,48.0666666666667,26.7333333333333,10,2,9,100,8e+05
"620",0.6,0.01,2,40.8,24.9333333333333,10,2,9,100,8e+05
"621",0.1,0.01,1,141.933333333333,0,10,2,9,100,8e+05
"622",0.2,0.01,1,143.733333333333,0,10,2,9,100,8e+05
"623",0.4,0.01,2,55.5333333333333,22.8666666666667,10,2,9,100,8e+05
"624",0.6,0.01,2,40.9,29,10,2,9,100,8e+05
"625",0.1,0.01,1,137.3,0,10,2,9,100,8e+05
"626",0.2,0.01,2,139.766666666667,1.96666666666667,10,2,9,100,8e+05
"627",0.4,0.01,2,53.9666666666667,24.5333333333333,10,2,9,100,8e+05
"628",0.6,0.01,2,44.6,26.1666666666667,10,2,9,100,8e+05
"629",0.1,0.01,1,138.333333333333,0,10,2,9,100,8e+05
"630",0.2,0.01,1,142.8,0,10,2,9,100,8e+05
"631",0.4,0.01,2,50.7666666666667,20.5,10,2,9,100,8e+05
"632",0.6,0.01,2,42.3333333333333,24.1,10,2,9,100,8e+05
"633",0.1,0.01,1,140.166666666667,0,10,2,9,100,8e+05
"634",0.2,0.01,1,142.133333333333,0,10,2,9,100,8e+05
"635",0.4,0.01,2,47.9333333333333,23.1,10,2,9,100,8e+05
"636",0.6,0.01,2,41.0333333333333,28.3666666666667,10,2,9,100,8e+05
"637",0.1,0.01,1,143,0,10,2,9,100,8e+05
"638",0.2,0.01,2,142,1.1,10,2,9,100,8e+05
"639",0.4,0.01,2,51.1666666666667,22.6,10,2,9,100,8e+05
"640",0.6,0.01,2,38.4333333333333,27.9333333333333,10,2,9,100,8e+05
"641",0.1,0.01,1,148.833333333333,0,10,2,9,100,8e+05
"642",0.2,0.01,2,128.1,1.26666666666667,10,2,9,100,8e+05
"643",0.4,0.01,2,45.4666666666667,24.2333333333333,10,2,9,100,8e+05
"644",0.6,0.01,2,39.3,26.5333333333333,10,2,9,100,8e+05
"645",0.1,0.01,1,140.766666666667,0,10,2,9,100,8e+05
"646",0.2,0.01,1,139.766666666667,0,10,2,9,100,8e+05
"647",0.4,0.01,2,54.4333333333333,23,10,2,9,100,8e+05
"648",0.6,0.01,2,38.9666666666667,27.7666666666667,10,2,9,100,8e+05
"649",0.1,0.01,1,144.733333333333,0,10,2,9,100,8e+05
"650",0.2,0.01,1,142.133333333333,0,10,2,9,100,8e+05
"651",0.4,0.01,2,48.8,25.4333333333333,10,2,9,100,8e+05
"652",0.6,0.01,2,42,25.8333333333333,10,2,9,100,8e+05
"653",0.1,0.01,1,139.866666666667,0,10,2,9,100,8e+05
"654",0.2,0.01,2,145.2,0.7,10,2,9,100,8e+05
"655",0.4,0.01,2,51.3666666666667,23.9,10,2,9,100,8e+05
"656",0.6,0.01,2,37.8333333333333,25,10,2,9,100,8e+05
"657",0.1,0.01,1,142.266666666667,0,10,2,9,100,8e+05
"658",0.2,0.01,1,140.633333333333,0,10,2,9,100,8e+05
"659",0.4,0.01,2,53.5666666666667,23.9666666666667,10,2,9,100,8e+05
"660",0.6,0.01,2,40.1,29.5,10,2,9,100,8e+05
"661",0.1,0.01,1,143.933333333333,0,10,2,9,100,8e+05
"662",0.2,0.01,1,136.5,0,10,2,9,100,8e+05
"663",0.4,0.01,2,52.0666666666667,24.0333333333333,10,2,9,100,8e+05
"664",0.6,0.01,2,41.8,21.5666666666667,10,2,9,100,8e+05
"665",0.1,0.01,1,144.933333333333,0,10,2,9,100,8e+05
"666",0.2,0.01,2,131.633333333333,3.86666666666667,10,2,9,100,8e+05
"667",0.4,0.01,2,53.7666666666667,24.6,10,2,9,100,8e+05
"668",0.6,0.01,2,40.4333333333333,25.6666666666667,10,2,9,100,8e+05
"669",0.1,0.01,1,136.533333333333,0,10,2,9,100,8e+05
"670",0.2,0.01,1,141.466666666667,0,10,2,9,100,8e+05
"671",0.4,0.01,2,53.5,23.7,10,2,9,100,8e+05
"672",0.6,0.01,2,39.4666666666667,27.7666666666667,10,2,9,100,8e+05
"673",0.1,0.01,1,137.5,0,10,2,9,100,8e+05
"674",0.2,0.01,1,140.833333333333,0,10,2,9,100,8e+05
"675",0.4,0.01,2,53.6666666666667,24.1333333333333,10,2,9,100,8e+05
"676",0.6,0.01,2,41.3666666666667,25.2,10,2,9,100,8e+05
"677",0.1,0.01,1,142.533333333333,0,10,2,9,100,8e+05
"678",0.2,0.01,2,114.266666666667,5.46666666666667,10,2,9,100,8e+05
"679",0.4,0.01,2,56.9,23.4,10,2,9,100,8e+05
"680",0.6,0.01,2,37.6666666666667,26.9666666666667,10,2,9,100,8e+05
"681",0.1,0.01,1,142.6,0,10,2,9,100,8e+05
"682",0.2,0.01,2,107.733333333333,10.4666666666667,10,2,9,100,8e+05
"683",0.4,0.01,2,49.2,20.5333333333333,10,2,9,100,8e+05
"684",0.6,0.01,2,40.6666666666667,22.9666666666667,10,2,9,100,8e+05
"685",0.1,0.01,1,136.933333333333,0,10,2,9,100,8e+05
"686",0.2,0.01,1,146.2,0,10,2,9,100,8e+05
"687",0.4,0.01,2,49.3333333333333,22.8333333333333,10,2,9,100,8e+05
"688",0.6,0.01,2,41.3666666666667,27.4666666666667,10,2,9,100,8e+05
"689",0.1,0.01,1,152.833333333333,0,10,2,9,100,8e+05
"690",0.2,0.01,2,130.466666666667,2.63333333333333,10,2,9,100,8e+05
"691",0.4,0.01,2,51.0666666666667,25.4666666666667,10,2,9,100,8e+05
"692",0.6,0.01,2,38.5333333333333,26.2333333333333,10,2,9,100,8e+05
"693",0.1,0.01,1,144.9,0,10,2,9,100,8e+05
"694",0.2,0.01,1,144.8,0,10,2,9,100,8e+05
"695",0.4,0.01,2,50.4666666666667,25.7,10,2,9,100,8e+05
"696",0.6,0.01,2,37.9333333333333,28,10,2,9,100,8e+05
"697",0.1,0.01,1,131.9,0,10,2,9,100,8e+05
"698",0.2,0.01,2,127.033333333333,1.03333333333333,10,2,9,100,8e+05
"699",0.4,0.01,2,50.8666666666667,23.8,10,2,9,100,8e+05
"700",0.6,0.01,2,40.5,30.9333333333333,10,2,9,100,8e+05
"701",0.1,0.01,1,136.633333333333,0,10,2,9,100,8e+05
"702",0.2,0.01,1,140.7,0,10,2,9,100,8e+05
"703",0.4,0.01,2,54.3333333333333,25.3,10,2,9,100,8e+05
"704",0.6,0.01,2,41.5333333333333,26.3,10,2,9,100,8e+05
"705",0.1,0.01,1,140.566666666667,0,10,2,9,100,8e+05
"706",0.2,0.01,1,140.1,0,10,2,9,100,8e+05
"707",0.4,0.01,2,52.2,21.5,10,2,9,100,8e+05
"708",0.6,0.01,2,41.3333333333333,25.8333333333333,10,2,9,100,8e+05
"709",0.1,0.01,1,144.466666666667,0,10,2,9,100,8e+05
"710",0.2,0.01,1,147.066666666667,0,10,2,9,100,8e+05
"711",0.4,0.01,2,49.7,21.3333333333333,10,2,9,100,8e+05
"712",0.6,0.01,2,41.1,28.4666666666667,10,2,9,100,8e+05
"713",0.1,0.01,1,136.8,0,10,2,9,100,8e+05
"714",0.2,0.01,1,140.233333333333,0,10,2,9,100,8e+05
"715",0.4,0.01,2,53.8333333333333,24,10,2,9,100,8e+05
"716",0.6,0.01,2,42.2333333333333,24.5666666666667,10,2,9,100,8e+05
"717",0.1,0.01,1,141.133333333333,0,10,2,9,100,8e+05
"718",0.2,0.01,1,139.233333333333,0,10,2,9,100,8e+05
"719",0.4,0.01,2,53.9,23.7666666666667,10,2,9,100,8e+05
"720",0.6,0.01,2,41.0333333333333,29.2,10,2,9,100,8e+05
"721",0.1,0.01,1,146.533333333333,0,10,2,9,100,8e+05
"722",0.2,0.01,1,142.233333333333,0,10,2,9,100,8e+05
"723",0.4,0.01,2,52,27.6,10,2,9,100,8e+05
"724",0.6,0.01,2,39.1333333333333,25.8666666666667,10,2,9,100,8e+05
"725",0.1,0.01,1,143.433333333333,0,10,2,9,100,8e+05
"726",0.2,0.01,2,114.666666666667,6.16666666666667,10,2,9,100,8e+05
"727",0.4,0.01,2,48.0333333333333,25.1666666666667,10,2,9,100,8e+05
"728",0.6,0.01,2,38.3,26.6,10,2,9,100,8e+05
"729",0.1,0.01,1,146.5,0,10,2,9,100,8e+05
"730",0.2,0.01,1,143.966666666667,0,10,2,9,100,8e+05
"731",0.4,0.01,2,52.3333333333333,23.8666666666667,10,2,9,100,8e+05
"732",0.6,0.01,2,38.1333333333333,25.5333333333333,10,2,9,100,8e+05
"733",0.1,0.01,1,152.266666666667,0,10,2,9,100,8e+05
"734",0.2,0.01,1,149.466666666667,0,10,2,9,100,8e+05
"735",0.4,0.01,1,145.266666666667,0,10,2,9,100,8e+05
"736",0.6,0.01,2,42.8666666666667,25.9666666666667,10,2,9,100,8e+05
"737",0.1,0.01,1,139.566666666667,0,10,2,9,100,8e+05
"738",0.2,0.01,1,133.8,0,10,2,9,100,8e+05
"739",0.4,0.01,2,55.9333333333333,21.1,10,2,9,100,8e+05
"740",0.6,0.01,2,39.4333333333333,28.1,10,2,9,100,8e+05
