"transmission","dispersal","singleInf","doubleInf","nExtantDis","nColonies","maxDistance","meanK","nPathogens","nEvents","file"
5,0.01,144.190909090909,0,1,10,100,9,2,5e+05,"150405_0332.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0333.RData"
2,0.01,143.072727272727,0,1,10,100,9,2,5e+05,"150405_0334.RData"
5,0.01,141.609090909091,0,1,10,40,2,2,5e+05,"150405_0335.RData"
10,0.01,138.1,0,1,10,100,9,2,5e+05,"150405_0336.RData"
2,0.01,144.072727272727,0,1,10,40,2,2,5e+05,"150405_0337.RData"
5,0.01,139.690909090909,0,1,10,100,9,2,5e+05,"150405_0338.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0339.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0340.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0341.RData"
10,0.01,143.745454545455,0,1,10,100,9,2,5e+05,"150405_0342.RData"
2,0.01,138.854545454545,0,1,10,40,2,2,5e+05,"150405_0343.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0344.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0345.RData"
2,0.01,139.427272727273,0,1,10,100,9,2,5e+05,"150405_0346.RData"
5,0.01,140.418181818182,0,1,10,40,2,2,5e+05,"150405_0347.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0348.RData"
2,0.01,140.554545454545,0,1,10,40,2,2,5e+05,"150405_0349.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0350.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0351.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0352.RData"
5,0.01,146.590909090909,0,1,10,40,2,2,5e+05,"150405_0353.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0354.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0355.RData"
5,0.01,136.8,0,1,10,100,9,2,5e+05,"150405_0356.RData"
10,0.01,4.01818181818182,34.6545454545455,2,10,40,2,2,5e+05,"150405_0357.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0358.RData"
5,0.01,7.72727272727273,35.6818181818182,2,10,40,2,2,5e+05,"150405_0359.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0360.RData"
2,0.01,143.4,0,1,10,40,2,2,5e+05,"150405_0361.RData"
5,0.01,142.327272727273,0,1,10,100,9,2,5e+05,"150405_0362.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0363.RData"
2,0.01,140.318181818182,0,1,10,100,9,2,5e+05,"150405_0364.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0365.RData"
10,0.01,3.89090909090909,37.8,2,10,100,9,2,5e+05,"150405_0366.RData"
2,0.01,144.418181818182,0,1,10,40,2,2,5e+05,"150405_0367.RData"
5,0.01,7.30909090909091,33.8727272727273,2,10,100,9,2,5e+05,"150405_0368.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0369.RData"
2,0.01,138.790909090909,0,1,10,100,9,2,5e+05,"150405_0370.RData"
5,0.01,148.672727272727,0,1,10,40,2,2,5e+05,"150405_0371.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0372.RData"
2,0.01,142.618181818182,0,1,10,40,2,2,5e+05,"150405_0373.RData"
5,0.01,140.409090909091,0,1,10,100,9,2,5e+05,"150405_0374.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0375.RData"
2,0.01,147.027272727273,0,1,10,100,9,2,5e+05,"150405_0376.RData"
5,0.01,134.972727272727,0,1,10,40,2,2,5e+05,"150405_0377.RData"
10,0.01,3.62727272727273,37.3090909090909,2,10,100,9,2,5e+05,"150405_0378.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0379.RData"
5,0.01,140.154545454545,0,1,10,100,9,2,5e+05,"150405_0380.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0381.RData"
2,0.01,142.6,0,1,10,100,9,2,5e+05,"150405_0382.RData"
5,0.01,141.509090909091,0,1,10,40,2,2,5e+05,"150405_0383.RData"
10,0.01,132.790909090909,0,1,10,100,9,2,5e+05,"150405_0384.RData"
2,0.01,16.6545454545455,32.4272727272727,2,10,40,2,2,5e+05,"150405_0385.RData"
5,0.01,7.21818181818182,34.7818181818182,2,10,100,9,2,5e+05,"150405_0386.RData"
10,0.01,3.9,33.7818181818182,2,10,40,2,2,5e+05,"150405_0387.RData"
2,0.01,140.772727272727,0,1,10,100,9,2,5e+05,"150405_0388.RData"
5,0.01,140.927272727273,0,1,10,40,2,2,5e+05,"150405_0389.RData"
10,0.01,141.5,0,1,10,100,9,2,5e+05,"150405_0390.RData"
2,0.01,142.136363636364,0,1,10,40,2,2,5e+05,"150405_0391.RData"
5,0.01,154.636363636364,0,1,10,100,9,2,5e+05,"150405_0392.RData"
10,0.01,143.781818181818,0,1,10,40,2,2,5e+05,"150405_0393.RData"
2,0.01,141.309090909091,0,1,10,100,9,2,5e+05,"150405_0394.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0395.RData"
10,0.01,146.718181818182,0,1,10,100,9,2,5e+05,"150405_0396.RData"
2,0.01,139.663636363636,0,1,10,40,2,2,5e+05,"150405_0397.RData"
5,0.01,141.536363636364,0,1,10,100,9,2,5e+05,"150405_0398.RData"
10,0.01,4.00909090909091,37.9818181818182,2,10,40,2,2,5e+05,"150405_0399.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0400.RData"
5,0.01,138.809090909091,0,1,10,40,2,2,5e+05,"150405_0401.RData"
10,0.01,143.945454545455,0,1,10,100,9,2,5e+05,"150405_0402.RData"
2,0.01,148.018181818182,0,1,10,40,2,2,5e+05,"150405_0403.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0404.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0405.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0406.RData"
5,0.01,146.318181818182,0,1,10,40,2,2,5e+05,"150405_0407.RData"
10,0.01,3.48181818181818,37.4363636363636,2,10,100,9,2,5e+05,"150405_0408.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0409.RData"
5,0.01,148.681818181818,0,1,10,100,9,2,5e+05,"150405_0410.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0411.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0412.RData"
5,0.01,145.081818181818,0,1,10,40,2,2,5e+05,"150405_0413.RData"
10,0.01,146.863636363636,0,1,10,100,9,2,5e+05,"150405_0414.RData"
2,0.01,16.3,31.9,2,10,40,2,2,5e+05,"150405_0415.RData"
5,0.01,8.1,36.3636363636364,2,10,100,9,2,5e+05,"150405_0416.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0417.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0418.RData"
5,0.01,144.654545454545,0,1,10,40,2,2,5e+05,"150405_0419.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0420.RData"
2,0.01,144.472727272727,0,1,10,40,2,2,5e+05,"150405_0421.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0422.RData"
10,0.01,146.418181818182,0,1,10,40,2,2,5e+05,"150405_0423.RData"
2,0.01,140.745454545455,0,1,10,100,9,2,5e+05,"150405_0424.RData"
5,0.01,146.490909090909,0,1,10,40,2,2,5e+05,"150405_0425.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0426.RData"
2,0.01,148.072727272727,0,1,10,40,2,2,5e+05,"150405_0427.RData"
5,0.01,7.34545454545455,34.4,2,10,100,9,2,5e+05,"150405_0428.RData"
10,0.01,142.436363636364,0,1,10,40,2,2,5e+05,"150405_0429.RData"
2,0.01,142.509090909091,0,1,10,100,9,2,5e+05,"150405_0430.RData"
5,0.01,146.463636363636,0,1,10,40,2,2,5e+05,"150405_0431.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0432.RData"
2,0.01,142.281818181818,0,1,10,40,2,2,5e+05,"150405_0433.RData"
5,0.01,140.836363636364,0,1,10,100,9,2,5e+05,"150405_0434.RData"
10,0.01,3.55454545454545,36.6545454545455,2,10,40,2,2,5e+05,"150405_0435.RData"
2,0.01,141.763636363636,0,1,10,100,9,2,5e+05,"150405_0436.RData"
5,0.01,145.409090909091,0,1,10,40,2,2,5e+05,"150405_0437.RData"
10,0.01,4.15454545454545,35.4363636363636,2,10,100,9,2,5e+05,"150405_0438.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0439.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0440.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0441.RData"
2,0.01,140.736363636364,0,1,10,100,9,2,5e+05,"150405_0442.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0443.RData"
10,0.01,4.21818181818182,36.3727272727273,2,10,100,9,2,5e+05,"150405_0444.RData"
2,0.01,16.8454545454545,33.3181818181818,2,10,40,2,2,5e+05,"150405_0445.RData"
5,0.01,138.445454545455,0,1,10,100,9,2,5e+05,"150405_0446.RData"
10,0.01,4.24545454545455,34.2545454545455,2,10,40,2,2,5e+05,"150405_0447.RData"
2,0.01,143.3,0,1,10,100,9,2,5e+05,"150405_0448.RData"
5,0.01,146.172727272727,0,1,10,40,2,2,5e+05,"150405_0449.RData"
10,0.01,4.20909090909091,38.6181818181818,2,10,100,9,2,5e+05,"150405_0450.RData"
2,0.01,148.763636363636,0,1,10,40,2,2,5e+05,"150405_0451.RData"
5,0.01,145.981818181818,0,1,10,100,9,2,5e+05,"150405_0452.RData"
10,0.01,143.645454545455,0,1,10,40,2,2,5e+05,"150405_0453.RData"
2,0.01,138,0,1,10,100,9,2,5e+05,"150405_0454.RData"
5,0.01,143.081818181818,0,1,10,40,2,2,5e+05,"150405_0455.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0456.RData"
2,0.01,142.590909090909,0,1,10,40,2,2,5e+05,"150405_0457.RData"
5,0.01,8.15454545454545,34.3909090909091,2,10,100,9,2,5e+05,"150405_0458.RData"
10,0.01,147.154545454545,0,1,10,40,2,2,5e+05,"150405_0459.RData"
2,0.01,145.781818181818,0,1,10,100,9,2,5e+05,"150405_0460.RData"
5,0.01,142.490909090909,0,1,10,40,2,2,5e+05,"150405_0461.RData"
10,0.01,142.5,0,1,10,100,9,2,5e+05,"150405_0462.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0463.RData"
5,0.01,7.42727272727273,36.7545454545455,2,10,100,9,2,5e+05,"150405_0464.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0465.RData"
2,0.01,144.436363636364,0,1,10,100,9,2,5e+05,"150405_0466.RData"
5,0.01,138.490909090909,0,1,10,40,2,2,5e+05,"150405_0467.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0468.RData"
2,0.01,16.2909090909091,33.9454545454545,2,10,40,2,2,5e+05,"150405_0469.RData"
5,0.01,7.87272727272727,35.5,2,10,100,9,2,5e+05,"150405_0470.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0471.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0472.RData"
5,0.01,141.809090909091,0,1,10,40,2,2,5e+05,"150405_0473.RData"
10,0.01,3.70909090909091,35.8454545454545,2,10,100,9,2,5e+05,"150405_0474.RData"
2,0.01,142.463636363636,0,1,10,40,2,2,5e+05,"150405_0475.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0476.RData"
10,0.01,3.92727272727273,36.9545454545455,2,10,40,2,2,5e+05,"150405_0477.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0478.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0479.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0480.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0481.RData"
5,0.01,7.26363636363636,35.6454545454545,2,10,100,9,2,5e+05,"150405_0482.RData"
10,0.01,137.818181818182,0,1,10,40,2,2,5e+05,"150405_0483.RData"
2,0.01,145.118181818182,0,1,10,100,9,2,5e+05,"150405_0484.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0485.RData"
10,0.01,139.327272727273,0,1,10,100,9,2,5e+05,"150405_0486.RData"
2,0.01,143.036363636364,0,1,10,40,2,2,5e+05,"150405_0487.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0488.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0489.RData"
2,0.01,149.827272727273,0,1,10,100,9,2,5e+05,"150405_0490.RData"
5,0.01,143.8,0,1,10,40,2,2,5e+05,"150405_0491.RData"
10,0.01,3.97272727272727,36.1,2,10,100,9,2,5e+05,"150405_0492.RData"
2,0.01,147.109090909091,0,1,10,40,2,2,5e+05,"150405_0493.RData"
5,0.01,7.78181818181818,35.1181818181818,2,10,100,9,2,5e+05,"150405_0494.RData"
10,0.01,4.21818181818182,37.0363636363636,2,10,40,2,2,5e+05,"150405_0495.RData"
2,0.01,144.372727272727,0,1,10,100,9,2,5e+05,"150405_0496.RData"
5,0.01,145.036363636364,0,1,10,40,2,2,5e+05,"150405_0497.RData"
10,0.01,148.009090909091,0,1,10,100,9,2,5e+05,"150405_0498.RData"
2,0.01,140.409090909091,0,1,10,40,2,2,5e+05,"150405_0499.RData"
5,0.01,142.154545454545,0,1,10,100,9,2,5e+05,"150405_0500.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0501.RData"
2,0.01,143.490909090909,0,1,10,100,9,2,5e+05,"150405_0502.RData"
5,0.01,142.481818181818,0,1,10,40,2,2,5e+05,"150405_0503.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0504.RData"
2,0.01,136.027272727273,0,1,10,40,2,2,5e+05,"150405_0505.RData"
5,0.01,7.56363636363636,35.5818181818182,2,10,100,9,2,5e+05,"150405_0506.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0507.RData"
2,0.01,146.945454545455,0,1,10,100,9,2,5e+05,"150405_0508.RData"
5,0.01,143.909090909091,0,1,10,40,2,2,5e+05,"150405_0509.RData"
10,0.01,3.85454545454545,35.7181818181818,2,10,100,9,2,5e+05,"150405_0510.RData"
2,0.01,144.663636363636,0,1,10,40,2,2,5e+05,"150405_0511.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0512.RData"
10,0.01,137.636363636364,0,1,10,40,2,2,5e+05,"150405_0513.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0514.RData"
5,0.01,7.43636363636364,35.8,2,10,40,2,2,5e+05,"150405_0515.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0516.RData"
2,0.01,136.690909090909,0,1,10,40,2,2,5e+05,"150405_0517.RData"
5,0.01,7.24545454545455,36.0363636363636,2,10,100,9,2,5e+05,"150405_0518.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0519.RData"
2,0.01,138.927272727273,0,1,10,100,9,2,5e+05,"150405_0520.RData"
5,0.01,7.70909090909091,33.6090909090909,2,10,40,2,2,5e+05,"150405_0521.RData"
10,0.01,141.518181818182,0,1,10,100,9,2,5e+05,"150405_0522.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0523.RData"
5,0.01,140.527272727273,0,1,10,100,9,2,5e+05,"150405_0524.RData"
10,0.01,140.427272727273,0,1,10,40,2,2,5e+05,"150405_0525.RData"
2,0.01,145.981818181818,0,1,10,100,9,2,5e+05,"150405_0526.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0527.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0528.RData"
2,0.01,140.636363636364,0,1,10,40,2,2,5e+05,"150405_0529.RData"
5,0.01,135.336363636364,0,1,10,100,9,2,5e+05,"150405_0530.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0531.RData"
2,0.01,139.663636363636,0,1,10,100,9,2,5e+05,"150405_0532.RData"
5,0.01,146.836363636364,0,1,10,40,2,2,5e+05,"150405_0533.RData"
10,0.01,141.9,0,1,10,100,9,2,5e+05,"150405_0534.RData"
2,0.01,16.6909090909091,29.7454545454545,2,10,40,2,2,5e+05,"150405_0535.RData"
5,0.01,142.409090909091,0,1,10,100,9,2,5e+05,"150405_0536.RData"
10,0.01,3.64545454545455,35.3909090909091,2,10,40,2,2,5e+05,"150405_0537.RData"
2,0.01,139.590909090909,0,1,10,100,9,2,5e+05,"150405_0538.RData"
5,0.01,144.154545454545,0,1,10,40,2,2,5e+05,"150405_0539.RData"
10,0.01,3.86363636363636,36.8272727272727,2,10,100,9,2,5e+05,"150405_0540.RData"
2,0.01,16.3090909090909,31.8272727272727,2,10,40,2,2,5e+05,"150405_0541.RData"
5,0.01,138.045454545455,0,1,10,100,9,2,5e+05,"150405_0542.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0543.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0544.RData"
5,0.01,7.57272727272727,35.5363636363636,2,10,40,2,2,5e+05,"150405_0545.RData"
10,0.01,144.436363636364,0,1,10,100,9,2,5e+05,"150405_0546.RData"
2,0.01,147.745454545455,0,1,10,40,2,2,5e+05,"150405_0547.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0548.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0549.RData"
2,0.01,138.427272727273,0,1,10,100,9,2,5e+05,"150405_0550.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0551.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0552.RData"
2,0.01,145.472727272727,0,1,10,40,2,2,5e+05,"150405_0553.RData"
5,0.01,140,0,1,10,100,9,2,5e+05,"150405_0554.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0555.RData"
2,0.01,136.818181818182,0,1,10,100,9,2,5e+05,"150405_0556.RData"
5,0.01,7.67272727272727,35.1272727272727,2,10,40,2,2,5e+05,"150405_0557.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0558.RData"
2,0.01,139.581818181818,0,1,10,40,2,2,5e+05,"150405_0559.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0560.RData"
10,0.01,141.627272727273,0,1,10,40,2,2,5e+05,"150405_0561.RData"
2,0.01,141.909090909091,0,1,10,100,9,2,5e+05,"150405_0562.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0563.RData"
10,0.01,143.5,0,1,10,100,9,2,5e+05,"150405_0564.RData"
2,0.01,16.4363636363636,32.5272727272727,2,10,40,2,2,5e+05,"150405_0565.RData"
5,0.01,141.281818181818,0,1,10,100,9,2,5e+05,"150405_0566.RData"
10,0.01,4.14545454545455,33.4727272727273,2,10,40,2,2,5e+05,"150405_0567.RData"
2,0.01,144.154545454545,0,1,10,100,9,2,5e+05,"150405_0568.RData"
5,0.01,141.1,0,1,10,40,2,2,5e+05,"150405_0569.RData"
10,0.01,145.563636363636,0,1,10,100,9,2,5e+05,"150405_0570.RData"
2,0.01,138.818181818182,0,1,10,40,2,2,5e+05,"150405_0571.RData"
5,0.01,138.672727272727,0,1,10,100,9,2,5e+05,"150405_0572.RData"
10,0.01,4.44545454545455,34.6818181818182,2,10,40,2,2,5e+05,"150405_0573.RData"
2,0.01,142.045454545455,0,1,10,100,9,2,5e+05,"150405_0574.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0575.RData"
10,0.01,147.309090909091,0,1,10,100,9,2,5e+05,"150405_0576.RData"
2,0.01,138.736363636364,0,1,10,40,2,2,5e+05,"150405_0577.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0578.RData"
10,0.01,143.472727272727,0,1,10,40,2,2,5e+05,"150405_0579.RData"
2,0.01,140.545454545455,0,1,10,100,9,2,5e+05,"150405_0580.RData"
5,0.01,141.063636363636,0,1,10,40,2,2,5e+05,"150405_0581.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0582.RData"
2,0.01,143.445454545455,0,1,10,40,2,2,5e+05,"150405_0583.RData"
5,0.01,7.58181818181818,35.3727272727273,2,10,100,9,2,5e+05,"150405_0584.RData"
10,0.01,138.6,0,1,10,40,2,2,5e+05,"150405_0585.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0586.RData"
5,0.01,139.609090909091,0,1,10,40,2,2,5e+05,"150405_0587.RData"
10,0.01,3.8,36.0090909090909,2,10,100,9,2,5e+05,"150405_0588.RData"
2,0.01,140.009090909091,0,1,10,40,2,2,5e+05,"150405_0589.RData"
5,0.01,137.2,0,1,10,100,9,2,5e+05,"150405_0590.RData"
10,0.01,137.936363636364,0,1,10,40,2,2,5e+05,"150405_0591.RData"
2,0.01,140.309090909091,0,1,10,100,9,2,5e+05,"150405_0592.RData"
5,0.01,7.77272727272727,37.7545454545455,2,10,40,2,2,5e+05,"150405_0593.RData"
10,0.01,144.190909090909,0,1,10,100,9,2,5e+05,"150405_0594.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0595.RData"
5,0.01,139.336363636364,0,1,10,100,9,2,5e+05,"150405_0596.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0597.RData"
2,0.01,136.809090909091,0,1,10,100,9,2,5e+05,"150405_0598.RData"
5,0.01,146.609090909091,0,1,10,40,2,2,5e+05,"150405_0599.RData"
10,0.01,140.745454545455,0,1,10,100,9,2,5e+05,"150405_0600.RData"
2,0.01,138.7,0,1,10,40,2,2,5e+05,"150405_0601.RData"
5,0.01,143.954545454545,0,1,10,100,9,2,5e+05,"150405_0602.RData"
10,0.01,3.88181818181818,36.5818181818182,2,10,40,2,2,5e+05,"150405_0603.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0604.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0605.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0606.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0607.RData"
5,0.01,7.06363636363636,37.4272727272727,2,10,100,9,2,5e+05,"150405_0608.RData"
10,0.01,139.554545454545,0,1,10,40,2,2,5e+05,"150405_0609.RData"
2,0.01,146.654545454545,0,1,10,100,9,2,5e+05,"150405_0610.RData"
5,0.01,142.109090909091,0,1,10,40,2,2,5e+05,"150405_0611.RData"
10,0.01,3.72727272727273,35.2090909090909,2,10,100,9,2,5e+05,"150405_0612.RData"
2,0.01,16.0636363636364,32.1363636363636,2,10,40,2,2,5e+05,"150405_0613.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0614.RData"
10,0.01,145.9,0,1,10,40,2,2,5e+05,"150405_0615.RData"
2,0.01,140.509090909091,0,1,10,100,9,2,5e+05,"150405_0616.RData"
5,0.01,144.772727272727,0,1,10,40,2,2,5e+05,"150405_0617.RData"
10,0.01,4.3,34.6545454545455,2,10,100,9,2,5e+05,"150405_0618.RData"
2,0.01,140.254545454545,0,1,10,40,2,2,5e+05,"150405_0619.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0620.RData"
10,0.01,4.05454545454545,34.9090909090909,2,10,40,2,2,5e+05,"150405_0621.RData"
2,0.01,142.636363636364,0,1,10,100,9,2,5e+05,"150405_0622.RData"
5,0.01,137.827272727273,0,1,10,40,2,2,5e+05,"150405_0623.RData"
10,0.01,145.245454545455,0,1,10,100,9,2,5e+05,"150405_0624.RData"
2,0.01,132.1,0,1,10,40,2,2,5e+05,"150405_0625.RData"
5,0.01,142.109090909091,0,1,10,100,9,2,5e+05,"150405_0626.RData"
10,0.01,146.772727272727,0,1,10,40,2,2,5e+05,"150405_0627.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0628.RData"
5,0.01,140.727272727273,0,1,10,40,2,2,5e+05,"150405_0629.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0630.RData"
2,0.01,141.490909090909,0,1,10,40,2,2,5e+05,"150405_0631.RData"
5,0.01,7.33636363636364,34.0090909090909,2,10,100,9,2,5e+05,"150405_0632.RData"
10,0.01,142.090909090909,0,1,10,40,2,2,5e+05,"150405_0633.RData"
2,0.01,144.318181818182,0,1,10,100,9,2,5e+05,"150405_0634.RData"
5,0.01,7.73636363636364,34.7545454545455,2,10,40,2,2,5e+05,"150405_0635.RData"
10,0.01,147.718181818182,0,1,10,100,9,2,5e+05,"150405_0636.RData"
2,0.01,143.418181818182,0,1,10,40,2,2,5e+05,"150405_0637.RData"
5,0.01,142.136363636364,0,1,10,100,9,2,5e+05,"150405_0638.RData"
10,0.01,144.572727272727,0,1,10,40,2,2,5e+05,"150405_0639.RData"
2,0.01,144.072727272727,0,1,10,100,9,2,5e+05,"150405_0640.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0641.RData"
10,0.01,3.97272727272727,35.1636363636364,2,10,100,9,2,5e+05,"150405_0642.RData"
2,0.01,138.254545454545,0,1,10,40,2,2,5e+05,"150405_0643.RData"
5,0.01,142.654545454545,0,1,10,100,9,2,5e+05,"150405_0644.RData"
10,0.01,3.68181818181818,35.6272727272727,2,10,40,2,2,5e+05,"150405_0645.RData"
2,0.01,141.754545454545,0,1,10,100,9,2,5e+05,"150405_0646.RData"
5,0.01,144.654545454545,0,1,10,40,2,2,5e+05,"150405_0647.RData"
10,0.01,139.390909090909,0,1,10,100,9,2,5e+05,"150405_0648.RData"
2,0.01,140.327272727273,0,1,10,40,2,2,5e+05,"150405_0649.RData"
5,0.01,139.027272727273,0,1,10,100,9,2,5e+05,"150405_0650.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0651.RData"
2,0.01,141.845454545455,0,1,10,100,9,2,5e+05,"150405_0652.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0653.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0654.RData"
2,0.01,16.2727272727273,33.3090909090909,2,10,40,2,2,5e+05,"150405_0655.RData"
5,0.01,7.1,35.4272727272727,2,10,100,9,2,5e+05,"150405_0656.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0657.RData"
2,0.01,136.454545454545,0,1,10,100,9,2,5e+05,"150405_0658.RData"
5,0.01,7.53636363636364,35.7363636363636,2,10,40,2,2,5e+05,"150405_0659.RData"
10,0.01,3.76363636363636,36.9909090909091,2,10,100,9,2,5e+05,"150405_0660.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0661.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0662.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0663.RData"
2,0.01,141.990909090909,0,1,10,100,9,2,5e+05,"150405_0664.RData"
5,0.01,7.53636363636364,33.8090909090909,2,10,40,2,2,5e+05,"150405_0665.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0666.RData"
2,0.01,139.136363636364,0,1,10,40,2,2,5e+05,"150405_0667.RData"
5,0.01,7.77272727272727,35.7363636363636,2,10,100,9,2,5e+05,"150405_0668.RData"
10,0.01,145.127272727273,0,1,10,40,2,2,5e+05,"150405_0669.RData"
2,0.01,147.445454545455,0,1,10,100,9,2,5e+05,"150405_0670.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0671.RData"
10,0.01,3.79090909090909,37,2,10,100,9,2,5e+05,"150405_0672.RData"
2,0.01,143.654545454545,0,1,10,40,2,2,5e+05,"150405_0673.RData"
5,0.01,141.863636363636,0,1,10,100,9,2,5e+05,"150405_0674.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0675.RData"
