"model","percentageerror","maxAngle"
"SE3",0.5902872719,"pi/3"
"SE3",0.8521502204,"pi/3"
"SE3",-0.78885759,"pi/3"
"SE3",0.7823201008,"pi/3"
"SE3",-3.4249446046,"pi/3"
"SE3",-0.8936027694,"pi/3"
"SE3",0.8696077503,"pi/3"
"SE3",-2.3949503406,"pi/3"
"SE3",-0.4047919322,"pi/3"
"SE3",-0.282589223,"pi/3"
"SE3",2.4757005009,"pi/3"
"SE3",0.1887640843,"pi/3"
"SE3",-0.0381838044,"pi/3"
"SE3",1.9170595442,"pi/3"
"SE3",-1.4522437261,"pi/3"
"SE3",1.271130938,"pi/3"
"SE3",0.3982544431,"pi/3"
"SE3",-0.4047919322,"pi/3"
"NW1",1.0649596589,"2pi/3"
"NW1",0.6236279573,"2pi/3"
"NW1",0.3294068229,"2pi/3"
"NW1",-0.3693683712,"2pi/3"
"NW1",1.1752925843,"2pi/3"
"NW1",-1.4543088042,"2pi/3"
"NW1",-0.8842553564,"2pi/3"
"NW1",-0.4980901175,"2pi/3"
"NW1",-1.7117522968,"2pi/3"
"NW1",2.0763448083,"2pi/3"
"NW1",-1.5094752669,"2pi/3"
"NW1",0.6420167782,"2pi/3"
"NW1",-0.8474777146,"2pi/3"
"NW1",1.3407919724,"2pi/3"
"NW1",-1.6014193714,"2pi/3"
"NW1",-0.8658665355,"2pi/3"
"NW1",-0.5348677593,"2pi/3"
"NW1",0.4765173901,"2pi/3"
"NW1",0.0351856886,"2pi/3"
"NW1",0.862682629,"2pi/3"
"NW1",0.4765173901,"2pi/3"
"NW1",-0.0199807741,"2pi/3"
"NW1",-0.2406466249,"2pi/3"
"NW1",-0.6819783265,"2pi/3"
"NW1",0.5132950319,"2pi/3"
"NW1",-0.2774242667,"2pi/3"
"NW1",0.9914043753,"2pi/3"
"NW1",-0.6268118638,"2pi/3"
"NW1",0.3477956438,"2pi/3"
"NW1",-1.0129771027,"2pi/3"
"NW1",-0.8474777146,"2pi/3"
"NW1",0.1822962557,"2pi/3"
"NW1",-0.8658665355,"2pi/3"
"NW1",-1.0129771027,"2pi/3"
"NW1",-0.9210329982,"2pi/3"
"NW1",3.032563495,"2pi/3"
"NW1",1.8372901366,"2pi/3"
"NW1",-0.7555336101,"2pi/3"
"NW1",0.4213509274,"2pi/3"
"NW1",2.2970106591,"2pi/3"
"NW1",-0.9761994609,"2pi/3"
"NW1",2.2602330173,"2pi/3"
"NW1",-1.4359199833,"2pi/3"
"NW1",1.0281820171,"2pi/3"
"NW1",-1.3623646997,"2pi/3"
"NW1",-2.0243622521,"2pi/3"
"NW1",-1.0681435654,"2pi/3"
"NW1",1.0097931962,"2pi/3"
"NW1",-0.773922431,"2pi/3"
"NW1",-0.773922431,"2pi/3"
"NW1",0.2374627184,"2pi/3"
"NW1",2.1682889128,"2pi/3"
"NW1",0.2926291811,"2pi/3"
"NW1",-0.9026441773,"2pi/3"
"NW1",-1.5646417296,"2pi/3"
"NW1",3.8784492564,"2pi/3"
"NW1",-0.038369595,"2pi/3"
"NW1",-0.2590354458,"2pi/3"
"NW1",2.131511271,"2pi/3"
"NW1",-0.3142019085,"2pi/3"
"NW1",1.9660118829,"2pi/3"
"NW1",2.8302864652,"2pi/3"
"NW1",0.0167968677,"2pi/3"
"NW1",0.0167968677,"2pi/3"
"NW1",-0.3693683712,"2pi/3"
"NW1",0.6420167782,"2pi/3"
"NW1",-0.406146013,"2pi/3"
"NW1",0.9362379126,"2pi/3"
"NW1",0.4029621065,"2pi/3"
"NW1",-3.1460803269,"2pi/3"
"NW1",-0.6635895056,"2pi/3"
"NW1",2.6096206144,"2pi/3"
"NW1",-1.2888094161,"2pi/3"
"NW1",1.2856255097,"2pi/3"
"NW1",-0.3693683712,"2pi/3"
"NW1",-0.6635895056,"2pi/3"
"NW1",-0.2958130876,"2pi/3"
"NW1",0.8075161663,"2pi/3"
"NW1",1.1569037634,"2pi/3"
"NW1",-1.9324181476,"2pi/3"
"NW1",-2.4840827746,"2pi/3"
"NW1",0.5500726737,"2pi/3"
"NW1",2.2234553755,"2pi/3"
"NW1",-1.4359199833,"2pi/3"
"NW1",-0.9210329982,"2pi/3"
"NW1",0.6052391364,"2pi/3"
"NW1",1.1017373007,"2pi/3"
"NW1",-0.5348677593,"2pi/3"
"NW1",0.494906211,"2pi/3"
"NW1",-0.2590354458,"2pi/3"
"NW1",-2.0611398939,"2pi/3"
"NW1",-1.4175311624,"2pi/3"
"NW1",-0.8658665355,"2pi/3"
"NW1",-2.9621921179,"2pi/3"
"NW1",-0.4613124757,"2pi/3"
"NW1",-0.1854801622,"2pi/3"
"NW1",-1.1049212072,"2pi/3"
"NW1",-0.1119248786,"2pi/3"
"NW1",0.311018002,"2pi/3"
"NW1",0.4581285692,"2pi/3"
"SW1",1.2438445073,"2pi/3"
"SW1",1.2695343943,"2pi/3"
"SW1",-0.0149599537,"2pi/3"
"SW1",-2.32704978,"2pi/3"
"SW1",1.1667748465,"2pi/3"
"SW1",0.3960782377,"2pi/3"
"SW1",0.3190085768,"2pi/3"
"SW1",0.0621097072,"2pi/3"
"SW1",-2.0444610235,"2pi/3"
"SW1",1.0383254117,"2pi/3"
"SW1",-0.4003082581,"2pi/3"
"SW1",-0.5287576929,"2pi/3"
"SW1",-1.3765239625,"2pi/3"
"SW1",2.1943703248,"2pi/3"
"SW1",-2.0958407974,"2pi/3"
"SW1",0.4988377855,"2pi/3"
"SW1",-0.2204790493,"2pi/3"
"SW1",0.9869456377,"2pi/3"
"SW1",1.2952242813,"2pi/3"
"SW1",1.0126355247,"2pi/3"
"SW1",2.4512691944,"2pi/3"
"SW1",1.2695343943,"2pi/3"
"SW1",0.3190085768,"2pi/3"
"SW1",-0.7085869016,"2pi/3"
"SW1",1.0640152986,"2pi/3"
"SW1",1.0897051856,"2pi/3"
"SW1",0.4217681246,"2pi/3"
"SW1",0.2676288029,"2pi/3"
"SW1",0.5502175594,"2pi/3"
"SW1",-0.9397958842,"2pi/3"
"SW1",-0.4003082581,"2pi/3"
"SW1",0.216249029,"2pi/3"
"SW1",-0.0149599537,"2pi/3"
"SW1",-1.9417014756,"2pi/3"
"SW1",-0.425998145,"2pi/3"
"SW1",3.8128332033,"2pi/3"
"SW1",2.117300664,"2pi/3"
"SW1",-0.1690992754,"2pi/3"
"SW1",1.3979838291,"2pi/3"
"SW1",3.3247253511,"2pi/3"
"SW1",-2.2756700061,"2pi/3"
"SW1",0.8841860899,"2pi/3"
"SW1",-0.0149599537,"2pi/3"
"SW1",0.3446984638,"2pi/3"
"SW1",-0.5287576929,"2pi/3"
"SW1",-1.8389419278,"2pi/3"
"SW1",-0.8627262233,"2pi/3"
"SW1",1.47505349,"2pi/3"
"SW1",-2.0701509104,"2pi/3"
"SW1",-0.2461689363,"2pi/3"
"SW1",0.807116429,"2pi/3"
"SW1",1.2438445073,"2pi/3"
"SW1",-0.0149599537,"2pi/3"
"SW1",-0.3232385972,"2pi/3"
"SW1",-0.8627262233,"2pi/3"
"SW1",3.992662412,"2pi/3"
"SW1",0.9098759769,"2pi/3"
"SW1",-1.3251441886,"2pi/3"
"SW1",3.0935163684,"2pi/3"
"SW1",0.0877995942,"2pi/3"
"SW1",1.6291928117,"2pi/3"
"SW1",2.1943703248,"2pi/3"
"SW1",-0.1434093885,"2pi/3"
"SW1",0.832806316,"2pi/3"
"SW1",1.3722939421,"2pi/3"
"SW1",1.8347119074,"2pi/3"
"SW1",-0.6572071277,"2pi/3"
"SW1",0.3190085768,"2pi/3"
"SW1",1.0897051856,"2pi/3"
"SW1",-2.1472205713,"2pi/3"
"SW1",-1.068245319,"2pi/3"
"SW1",3.4017950119,"2pi/3"
"SW1",-2.0187711365,"2pi/3"
"SW1",2.708168064,"2pi/3"
"SW1",0.8584962029,"2pi/3"
"SW1",-1.6591127191,"2pi/3"
"SW1",-0.2718588233,"2pi/3"
"SW1",1.8604017944,"2pi/3"
"SW1",1.0383254117,"2pi/3"
"SW1",-1.0168655451,"2pi/3"
"SW1",-3.0206767279,"2pi/3"
"SW1",2.0402310031,"2pi/3"
"SW1",2.4255793075,"2pi/3"
"SW1",-0.425998145,"2pi/3"
"SW1",0.1391793681,"2pi/3"
"SW1",-1.1710048669,"2pi/3"
"SW1",-0.5801374668,"2pi/3"
"SW1",-0.6058273537,"2pi/3"
"SW1",0.832806316,"2pi/3"
"SW1",0.164869255,"2pi/3"
"SW1",-0.4773779189,"2pi/3"
"SW1",-1.3765239625,"2pi/3"
"SW1",0.1391793681,"2pi/3"
"SW1",-2.5582587627,"2pi/3"
"SW1",0.0107299333,"2pi/3"
"SW1",0.7814265421,"2pi/3"
"SW1",-2.5839486496,"2pi/3"
"SW1",0.8841860899,"2pi/3"
"SW1",0.4731478986,"2pi/3"
"SW1",2.0145411161,"2pi/3"
"NE1",0.8933798854,"2pi/3"
"NE1",0.2453015945,"2pi/3"
"NE1",0.5072906908,"2pi/3"
"NE1",-1.0508549873,"2pi/3"
"NE1",2.492892263,"2pi/3"
"NE1",-1.7678777773,"2pi/3"
"NE1",-1.1197994864,"2pi/3"
"NE1",-1.5472553804,"2pi/3"
"NE1",0.2866682939,"2pi/3"
"NE1",0.9761132842,"2pi/3"
"NE1",0.2315126947,"2pi/3"
"NE1",-1.3955774825,"2pi/3"
"NE1",-1.3817885827,"2pi/3"
"NE1",0.9485354846,"2pi/3"
"NE1",-1.2438995846,"2pi/3"
"NE1",-1.216321785,"2pi/3"
"NE1",-0.4441433959,"2pi/3"
"NE1",-0.2373098988,"2pi/3"
"NE1",-0.3200432976,"2pi/3"
"NE1",-2.0850224728,"2pi/3"
"NE1",-0.6647657928,"2pi/3"
"NE1",1.3897802784,"2pi/3"
"NE1",0.5900240896,"2pi/3"
"NE1",0.1212014962,"2pi/3"
"NE1",0.3280349933,"2pi/3"
"NE1",0.1212014962,"2pi/3"
"NE1",-0.002898602,"2pi/3"
"NE1",-1.4920997812,"2pi/3"
"NE1",0.1487792958,"2pi/3"
"NE1",-1.6851443785,"2pi/3"
"NE1",-0.7612880914,"2pi/3"
"NE1",0.7968575867,"2pi/3"
"NE1",0.9071687852,"2pi/3"
"NE1",0.6176018893,"2pi/3"
"NE1",0.9623243844,"2pi/3"
"NE1",0.0246791976,"2pi/3"
"NE1",1.3759913786,"2pi/3"
"NE1",0.3142460935,"2pi/3"
"NE1",-1.4369441819,"2pi/3"
"NE1",0.3142460935,"2pi/3"
"NE1",-0.2373098988,"2pi/3"
"NE1",0.8244353864,"2pi/3"
"NE1",-0.0442653015,"2pi/3"
"NE1",-0.0994209007,"2pi/3"
"NE1",-2.1263891723,"2pi/3"
"NE1",-1.505888681,"2pi/3"
"NE1",-0.0994209007,"2pi/3"
"NE1",0.852013186,"2pi/3"
"NE1",-0.5544545943,"2pi/3"
"NE1",-0.0580542013,"2pi/3"
"NE1",-1.2301106848,"2pi/3"
"NE1",1.1691578815,"2pi/3"
"NE1",-2.5400561665,"2pi/3"
"NE1",-0.430354496,"2pi/3"
"NE1",-0.8026547908,"2pi/3"
"NE1",0.6727574885,"2pi/3"
"NE1",0.6176018893,"2pi/3"
"NE1",-0.6785546926,"2pi/3"
"NE1",1.775869473,"2pi/3"
"NE1",-0.650976893,"2pi/3"
"NE1",0.1212014962,"2pi/3"
"NE1",1.1553689817,"2pi/3"
"NE1",0.5762351898,"2pi/3"
"NE1",2.3550032649,"2pi/3"
"NE1",-0.3200432976,"2pi/3"
"NE1",0.6727574885,"2pi/3"
"NE1",-1.5886220798,"2pi/3"
"NE1",1.3070468796,"2pi/3"
"NE1",0.4797128912,"2pi/3"
"NE1",-3.2708678562,"2pi/3"
"NE1",-1.3955774825,"2pi/3"
"NE1",1.4587247775,"2pi/3"
"NE1",-0.3889877966,"2pi/3"
"NE1",1.2932579798,"2pi/3"
"NE1",-0.1269987003,"2pi/3"
"NE1",-0.2786765982,"2pi/3"
"NE1",0.3280349933,"2pi/3"
"NE1",1.5828248757,"2pi/3"
"NE1",0.9347465848,"2pi/3"
"NE1",-1.1060105866,"2pi/3"
"NE1",-0.5268767947,"2pi/3"
"NE1",1.4587247775,"2pi/3"
"NE1",0.3004571937,"2pi/3"
"NE1",-1.6851443785,"2pi/3"
"NE1",0.1625681956,"2pi/3"
"NE1",1.6241915751,"2pi/3"
"NE1",0.5486573902,"2pi/3"
"NE1",-0.8715992899,"2pi/3"
"NE1",0.5900240896,"2pi/3"
"NE1",0.6038129895,"2pi/3"
"NE1",0.7830686869,"2pi/3"
"NE1",-1.4093663823,"2pi/3"
"NE1",0.2177237949,"2pi/3"
"NE1",-2.2504892705,"2pi/3"
"NE1",1.0174799837,"2pi/3"
"NE1",-1.5886220798,"2pi/3"
"NE1",1.2105245809,"2pi/3"
"NE1",0.1212014962,"2pi/3"
"NE1",0.0246791976,"2pi/3"
"NE1",0.3556127929,"2pi/3"
"SE3",1.2013008184,"2pi/3"
"SE3",1.0267255194,"2pi/3"
"SE3",0.4506270328,"2pi/3"
"SE3",-1.295125957,"2pi/3"
"SE3",1.1663857586,"2pi/3"
"SE3",-1.295125957,"2pi/3"
"SE3",-0.3524193425,"2pi/3"
"SE3",-1.0856355983,"2pi/3"
"SE3",0.1189339647,"2pi/3"
"SE3",0.7823201008,"2pi/3"
"SE3",0.5379146822,"2pi/3"
"SE3",-1.9585120932,"2pi/3"
"SE3",-0.4920795817,"2pi/3"
"SE3",1.3933336472,"2pi/3"
"SE3",-1.469701256,"2pi/3"
"SE3",-0.5095371116,"2pi/3"
"SE3",-0.2127591034,"2pi/3"
"SE3",0.6077448018,"2pi/3"
"SE3",0.9568953998,"2pi/3"
"SE3",-1.3474985467,"2pi/3"
"SE3",0.2935092637,"2pi/3"
"SE3",1.8297718947,"2pi/3"
"SE3",0.8346926905,"2pi/3"
"SE3",0.0141887853,"2pi/3"
"SE3",0.7299475111,"2pi/3"
"SE3",1.1663857586,"2pi/3"
"SE3",1.1314706988,"2pi/3"
"SE3",-0.4746220518,"2pi/3"
"SE3",-0.1254714539,"2pi/3"
"SE3",-0.2127591034,"2pi/3"
"SE3",-1.1729232478,"2pi/3"
"SE3",-0.614282291,"2pi/3"
"SE3",0.9918104596,"2pi/3"
"SE3",0.7299475111,"2pi/3"
"SE3",2.0218047236,"2pi/3"
"SE3",0.5204571523,"2pi/3"
"SE3",2.3360402617,"2pi/3"
"SE3",1.428248707,"2pi/3"
"SE3",-1.2776684271,"2pi/3"
"SE3",1.1140131689,"2pi/3"
"SE3",-0.8586877096,"2pi/3"
"SE3",1.3933336472,"2pi/3"
"SE3",0.3807969132,"2pi/3"
"SE3",0.2760517338,"2pi/3"
"SE3",-1.9061395035,"2pi/3"
"SE3",-1.1903807777,"2pi/3"
"SE3",-0.2476741632,"2pi/3"
"SE3",0.8870652802,"2pi/3"
"SE3",0.3982544431,"2pi/3"
"SE3",-0.3349618127,"2pi/3"
"SE3",-1.9235970334,"2pi/3"
"SE3",1.1489282287,"2pi/3"
"SE3",-3.861382852,"2pi/3"
"SE3",-0.0556413343,"2pi/3"
"SE3",-0.3524193425,"2pi/3"
"SE3",0.572829742,"2pi/3"
"SE3",0.6252023317,"2pi/3"
"SE3",-0.5444521714,"2pi/3"
"SE3",2.7550209793,"2pi/3"
"SE3",0.2062216142,"2pi/3"
"SE3",-0.1778440436,"2pi/3"
"SE3",1.5679089462,"2pi/3"
"SE3",1.2362158782,"2pi/3"
"SE3",2.9470538082,"2pi/3"
"SE3",0.3284243235,"2pi/3"
"SE3",1.428248707,"2pi/3"
"SE3",-1.3998711364,"2pi/3"
"SE3",1.3235035277,"2pi/3"
"SE3",1.0092679895,"2pi/3"
"SE3",-2.5171530499,"2pi/3"
"SE3",-1.7315642045,"2pi/3"
"SE3",1.1140131689,"2pi/3"
"SE3",-0.8586877096,"2pi/3"
"SE3",1.8996020143,"2pi/3"
"SE3",0.4506270328,"2pi/3"
"SE3",-0.7714000601,"2pi/3"
"SE3",0.5029996224,"2pi/3"
"SE3",2.283667672,"2pi/3"
"SE3",0.2236791441,"2pi/3"
"SE3",-1.2602108972,"2pi/3"
"SE3",-1.9585120932,"2pi/3"
"SE3",2.2487526122,"2pi/3"
"SE3",-0.3698768724,"2pi/3"
"SE3",-1.1729232478,"2pi/3"
"SE3",-0.5095371116,"2pi/3"
"SE3",0.9918104596,"2pi/3"
"SE3",1.0092679895,"2pi/3"
"SE3",0.5204571523,"2pi/3"
"SE3",0.0840189049,"2pi/3"
"SE3",0.4855420926,"2pi/3"
"SE3",1.4631637668,"2pi/3"
"SE3",-0.78885759,"2pi/3"
"SE3",-0.1953015735,"2pi/3"
"SE3",-2.8663036479,"2pi/3"
"SE3",1.2013008184,"2pi/3"
"SE3",-1.3300410168,"2pi/3"
"SE3",2.9295962783,"2pi/3"
"SE3",0.7124899812,"2pi/3"
"SE3",-0.5269946415,"2pi/3"
"SE3",0.5553722121,"2pi/3"
"NW1",-0.3509795503,"pi"
"NW1",1.0649596589,"pi"
"NW1",-0.8290888937,"pi"
"NW1",-1.2336429534,"pi"
"NW1",-2.4289163119,"pi"
"NW1",-2.3737498492,"pi"
"NW1",-2.4656939537,"pi"
"NW1",0.4581285692,"pi"
"NW1",0.1271297931,"pi"
"NW1",0.9730155544,"pi"
"NW1",0.5684614946,"pi"
"NW1",2.5360653308,"pi"
"NW1",-0.7187559683,"pi"
"NW1",1.0097931962,"pi"
"NW1",-0.5348677593,"pi"
"NW1",-0.8842553564,"pi"
"NW1",-1.0129771027,"pi"
"NW1",-1.4726976251,"pi"
"NW1",-1.4175311624,"pi"
"NW1",0.3477956438,"pi"
"NW1",0.7891273454,"pi"
"NW1",0.1271297931,"pi"
"NW1",1.2488478679,"pi"
"NW1",0.2374627184,"pi"
"NW1",0.4765173901,"pi"
"NW1",2.0763448083,"pi"
"NW1",0.6052391364,"pi"
"NW1",-0.4429236548,"pi"
"NW1",-0.9026441773,"pi"
"NW1",1.1936814052,"pi"
"NW1",2.8118976443,"pi"
"NW1",0.4213509274,"pi"
"NW1",0.0719633304,"pi"
"NW1",-0.6084230429,"pi"
"NW1",2.9406193905,"pi"
"NW1",1.579846644,"pi"
"NW1",-0.6819783265,"pi"
"NW1",1.2120702261,"pi"
"NW1",-0.3142019085,"pi"
"NW1",-0.038369595,"pi"
"NW1",0.2006850766,"pi"
"NW1",0.0903521513,"pi"
"NW1",-1.858862864,"pi"
"NW1",1.3040143306,"pi"
"NW1",-2.2450281029,"pi"
"NW1",1.0281820171,"pi"
"NW1",-0.3693683712,"pi"
"NW1",0.311018002,"pi"
"NW1",1.2488478679,"pi"
"NW1",-0.590034222,"pi"
"NW1",0.494906211,"pi"
"NW1",-0.6084230429,"pi"
"NW1",1.8556789575,"pi"
"NW1",0.4765173901,"pi"
"NW1",-0.9210329982,"pi"
"NW1",-1.4359199833,"pi"
"NW1",0.9362379126,"pi"
"NW1",0.4029621065,"pi"
"NW1",0.9914043753,"pi"
"NW1",1.1936814052,"pi"
"NW1",-0.8658665355,"pi"
"NW1",0.2190738975,"pi"
"NW1",3.584228122,"pi"
"NW1",-1.5646417296,"pi"
"NW1",-0.3142019085,"pi"
"NW1",0.862682629,"pi"
"NW1",0.3477956438,"pi"
"NW1",1.3224031515,"pi"
"NW1",0.3845732856,"pi"
"NW1",-3.0725250433,"pi"
"NW1",0.5500726737,"pi"
"NW1",0.1087409722,"pi"
"NW1",-0.773922431,"pi"
"NW1",-1.0497547445,"pi"
"NW1",-1.8956405058,"pi"
"NW1",-0.6819783265,"pi"
"NW1",0.9546267335,"pi"
"NW1",-3.0357474015,"pi"
"NW1",-0.406146013,"pi"
"NW1",-0.5716454011,"pi"
"NW1",-0.8658665355,"pi"
"NW1",-2.0795287148,"pi"
"NW1",-3.2380244314,"pi"
"NW1",0.9914043753,"pi"
"NW1",0.9362379126,"pi"
"NW1",1.8556789575,"pi"
"NW1",-0.8842553564,"pi"
"NW1",-0.222257804,"pi"
"NW1",2.8854529278,"pi"
"NW1",1.6717907485,"pi"
"NW1",-1.3439758788,"pi"
"NW1",-0.0751472368,"pi"
"NW1",-1.1784764908,"pi"
"NW1",-1.6198081923,"pi"
"NW1",-0.3877571921,"pi"
"NW1",-1.9875846103,"pi"
"NW1",1.5982354649,"pi"
"NW1",0.5132950319,"pi"
"NW1",-1.3991423415,"pi"
"NW1",4.3381697788,"pi"
"SW1",-0.7085869016,"pi"
"SW1",0.832806316,"pi"
"SW1",0.0621097072,"pi"
"SW1",-1.8389419278,"pi"
"SW1",-1.2737644147,"pi"
"SW1",-2.2756700061,"pi"
"SW1",-2.5839486496,"pi"
"SW1",2.2200602118,"pi"
"SW1",1.0126355247,"pi"
"SW1",-0.1434093885,"pi"
"SW1",0.1134894811,"pi"
"SW1",2.3998894205,"pi"
"SW1",-0.0920296146,"pi"
"SW1",-0.6572071277,"pi"
"SW1",0.2676288029,"pi"
"SW1",2.3741995336,"pi"
"SW1",-2.9179171801,"pi"
"SW1",-1.6077329452,"pi"
"SW1",-1.8389419278,"pi"
"SW1",0.8841860899,"pi"
"SW1",0.7043568812,"pi"
"SW1",0.0107299333,"pi"
"SW1",1.3466040552,"pi"
"SW1",1.2181546204,"pi"
"SW1",0.832806316,"pi"
"SW1",2.733857951,"pi"
"SW1",1.2695343943,"pi"
"SW1",-0.1434093885,"pi"
"SW1",-0.0406498406,"pi"
"SW1",2.5797186292,"pi"
"SW1",2.6567882901,"pi"
"SW1",0.3446984638,"pi"
"SW1",0.216249029,"pi"
"SW1",-0.4003082581,"pi"
"SW1",3.0421365945,"pi"
"SW1",2.6567882901,"pi"
"SW1",0.0877995942,"pi"
"SW1",2.1429905509,"pi"
"SW1",-0.4003082581,"pi"
"SW1",0.4474580116,"pi"
"SW1",1.1153950725,"pi"
"SW1",-0.8627262233,"pi"
"SW1",-0.3746183711,"pi"
"SW1",2.1686804379,"pi"
"SW1",-3.2005059367,"pi"
"SW1",0.0877995942,"pi"
"SW1",0.3960782377,"pi"
"SW1",0.4217681246,"pi"
"SW1",1.1667748465,"pi"
"SW1",-0.5030678059,"pi"
"SW1",1.5521231509,"pi"
"SW1",-0.8627262233,"pi"
"SW1",3.0935163684,"pi"
"SW1",1.8860916813,"pi"
"SW1",-1.3251441886,"pi"
"SW1",0.0621097072,"pi"
"SW1",0.5245276725,"pi"
"SW1",0.7300467682,"pi"
"SW1",1.9117815683,"pi"
"SW1",0.7557366551,"pi"
"SW1",-1.6077329452,"pi"
"SW1",1.2695343943,"pi"
"SW1",2.8623073858,"pi"
"SW1",-1.8132520408,"pi"
"SW1",-0.5801374668,"pi"
"SW1",0.0107299333,"pi"
"SW1",2.6824781771,"pi"
"SW1",2.2457500988,"pi"
"SW1",-0.5801374668,"pi"
"SW1",-4.1767216411,"pi"
"SW1",1.9888512292,"pi"
"SW1",0.7300467682,"pi"
"SW1",0.0877995942,"pi"
"SW1",-0.6058273537,"pi"
"SW1",-1.5820430582,"pi"
"SW1",-0.1690992754,"pi"
"SW1",0.832806316,"pi"
"SW1",-2.9436070671,"pi"
"SW1",0.8584962029,"pi"
"SW1",-0.2461689363,"pi"
"SW1",-0.425998145,"pi"
"SW1",-0.9911756581,"pi"
"SW1",-2.5068789887,"pi"
"SW1",1.0126355247,"pi"
"SW1",0.807116429,"pi"
"SW1",2.9650669336,"pi"
"SW1",-1.1710048669,"pi"
"SW1",0.807116429,"pi"
"SW1",3.8642129772,"pi"
"SW1",2.5026489684,"pi"
"SW1",-0.8884161103,"pi"
"SW1",-1.1196250929,"pi"
"SW1",-1.9417014756,"pi"
"SW1",-0.2718588233,"pi"
"SW1",-1.3508340756,"pi"
"SW1",-1.6334228321,"pi"
"SW1",1.9888512292,"pi"
"SW1",1.7833321335,"pi"
"SW1",-0.4773779189,"pi"
"SW1",4.6862893599,"pi"
"NE1",0.1763570954,"pi"
"NE1",0.6451796889,"pi"
"NE1",0.2866682939,"pi"
"NE1",0.0798347968,"pi"
"NE1",-0.9405437889,"pi"
"NE1",-1.8644000759,"pi"
"NE1",-0.1407876001,"pi"
"NE1",0.7417019875,"pi"
"NE1",1.0174799837,"pi"
"NE1",0.0522569972,"pi"
"NE1",0.0936236966,"pi"
"NE1",2.2722698661,"pi"
"NE1",-0.9956993881,"pi"
"NE1",0.2728793941,"pi"
"NE1",-1.2990551839,"pi"
"NE1",0.4659239914,"pi"
"NE1",-1.9471334748,"pi"
"NE1",-1.147377286,"pi"
"NE1",-0.6923435924,"pi"
"NE1",-0.8578103901,"pi"
"NE1",0.8244353864,"pi"
"NE1",-1.2990551839,"pi"
"NE1",0.9071687852,"pi"
"NE1",0.989902184,"pi"
"NE1",2.8789814576,"pi"
"NE1",1.0312688835,"pi"
"NE1",0.5900240896,"pi"
"NE1",-1.3266329835,"pi"
"NE1",-0.1545764999,"pi"
"NE1",1.0174799837,"pi"
"NE1",2.0378585693,"pi"
"NE1",1.4863025771,"pi"
"NE1",2.065436369,"pi"
"NE1",-0.9543326887,"pi"
"NE1",0.5486573902,"pi"
"NE1",-1.0232771877,"pi"
"NE1",-2.2918559699,"pi"
"NE1",-1.2852662841,"pi"
"NE1",0.1901459953,"pi"
"NE1",-1.3404218833,"pi"
"NE1",0.7692797871,"pi"
"NE1",1.0726355829,"pi"
"NE1",-2.2229114709,"pi"
"NE1",0.3831905925,"pi"
"NE1",-1.1611661858,"pi"
"NE1",0.3004571937,"pi"
"NE1",0.5486573902,"pi"
"NE1",0.424557292,"pi"
"NE1",1.5138803767,"pi"
"NE1",0.1763570954,"pi"
"NE1",-0.4027766964,"pi"
"NE1",0.9347465848,"pi"
"NE1",0.989902184,"pi"
"NE1",0.920957685,"pi"
"NE1",0.4383461918,"pi"
"NE1",1.4725136773,"pi"
"NE1",-1.3128440837,"pi"
"NE1",-0.8164436906,"pi"
"NE1",-0.5130878949,"pi"
"NE1",-0.0994209007,"pi"
"NE1",-0.0718431011,"pi"
"NE1",0.2315126947,"pi"
"NE1",0.7554908873,"pi"
"NE1",-0.6233990933,"pi"
"NE1",1.0588466831,"pi"
"NE1",1.5966137755,"pi"
"NE1",-0.0304764017,"pi"
"NE1",0.2728793941,"pi"
"NE1",-0.0994209007,"pi"
"NE1",-1.4783108814,"pi"
"NE1",0.0936236966,"pi"
"NE1",0.0108902978,"pi"
"NE1",-0.3200432976,"pi"
"NE1",-1.5472553804,"pi"
"NE1",0.3004571937,"pi"
"NE1",0.066045897,"pi"
"NE1",0.9623243844,"pi"
"NE1",-3.2432900566,"pi"
"NE1",-0.5406656945,"pi"
"NE1",-1.3542107831,"pi"
"NE1",-0.2786765982,"pi"
"NE1",-1.147377286,"pi"
"NE1",-2.0850224728,"pi"
"NE1",0.6589685887,"pi"
"NE1",1.5552470761,"pi"
"NE1",0.9485354846,"pi"
"NE1",-1.2438995846,"pi"
"NE1",0.5486573902,"pi"
"NE1",1.2518912804,"pi"
"NE1",0.7968575867,"pi"
"NE1",-0.5130878949,"pi"
"NE1",0.7417019875,"pi"
"NE1",-0.8164436906,"pi"
"NE1",0.2177237949,"pi"
"NE1",-0.361409997,"pi"
"NE1",-2.1263891723,"pi"
"NE1",0.9485354846,"pi"
"NE1",1.7207138738,"pi"
"NE1",-1.2714773843,"pi"
"NE1",1.2518912804,"pi"
"SE3",0.2935092637,"pi"
"SE3",0.6950324513,"pi"
"SE3",1.3758761173,"pi"
"SE3",-0.2127591034,"pi"
"SE3",-0.7714000601,"pi"
"SE3",-2.0108846829,"pi"
"SE3",0.415711973,"pi"
"SE3",0.5204571523,"pi"
"SE3",0.9568953998,"pi"
"SE3",0.6775749214,"pi"
"SE3",-1.4871587859,"pi"
"SE3",2.3185827318,"pi"
"SE3",-0.4047919322,"pi"
"SE3",0.8696077503,"pi"
"SE3",-0.7015699405,"pi"
"SE3",0.6426598616,"pi"
