,0,0.571198,1.142398,1.713596,2.2848,2.856,3.4272,3.9984,4.56958,5.14078,5.71198,6.28318
0,NA,3.9483036285,2.7273467152,2.0435669732,1.7302514179,1.4324939449,1.3996597824,1.1845795584,0.98678121,0.8136800558,0.7032149493,0.6868314215
1.396264,NA,2.8355266566,2.1660388595,1.6574554461,1.4098998246,1.2934800326,1.0263472313,0.8512931582,0.6905601143,0.5996041097,0.5839162903,0.5785663964
2.0944,NA,2.1692060229,1.6266312914,1.4359819757,1.2511114523,1.0391126242,0.8414022124,0.6431937872,0.6167262914,0.6150291788,0.589248781,0.6001211217
2.79252,NA,1.6870821828,1.3255467727,1.1618090309,0.9492745821,0.7989951931,0.6144995307,0.6004810629,0.6107575231,0.6100051662,0.5844512018,0.5789386462
3.49066,NA,1.3211162878,1.0486887807,0.8663231818,0.7614508068,0.5991187645,0.5884417819,0.5721885533,0.5783131593,0.5424287852,0.4857913102,0.4791976308
5.58506,NA,0.8824904059,0.5548856908,0.4321130834,0.4069450751,0.4082462365,0.396458947,0.3951201328,0.3951890155,0.3951730149,0.3952057305,0.3952472973
6.28318,NA,0.7407518594,0.5229041011,0.4311443908,0.4092703341,0.4009371817,0.395935096,0.3959196243,0.3960774793,0.3960440735,0.3960723964,0.3962484567
