"transmission","dispersal","singleInf","doubleInf","nExtantDis","nColonies","maxDistance","meanK","nPathogens","nEvents","file"
2,0.01,16.3545454545455,31.6909090909091,2,10,100,9,2,5e+05,"150527_361.RData"
5,0.01,7.11818181818182,37.0636363636364,2,10,100,9,2,5e+05,"150527_362.RData"
10,0.01,3.84545454545455,35.6818181818182,2,10,100,8.6,2,5e+05,"150527_363.RData"
2,0.01,16.5181818181818,32.4545454545455,2,10,100,9,2,5e+05,"150527_364.RData"
5,0.01,7.52727272727273,34.1727272727273,2,10,100,9,2,5e+05,"150527_365.RData"
10,0.01,3.93636363636364,35,2,10,100,8.6,2,5e+05,"150527_366.RData"
2,0.01,15.9545454545455,32.9818181818182,2,10,100,9,2,5e+05,"150527_367.RData"
5,0.01,7.07272727272727,35.2636363636364,2,10,100,8.4,2,5e+05,"150527_368.RData"
10,0.01,3.94545454545455,35.3545454545455,2,10,100,8.8,2,5e+05,"150527_369.RData"
10,0.001,29.3181818181818,31.3909090909091,2,10,100,8.8,2,5e+05,"150527_36.RData"
2,0.01,17.1272727272727,31.6818181818182,2,10,100,8.6,2,5e+05,"150527_370.RData"
5,0.01,7.11818181818182,35.2909090909091,2,10,100,9,2,5e+05,"150527_371.RData"
10,0.01,3.85454545454545,37.2636363636364,2,10,100,9,2,5e+05,"150527_372.RData"
2,0.01,16.7818181818182,33.4,2,10,100,8.8,2,5e+05,"150527_373.RData"
5,0.01,7.24545454545455,33.5,2,10,100,9,2,5e+05,"150527_374.RData"
10,0.01,3.72727272727273,37.6636363636364,2,10,100,9,2,5e+05,"150527_375.RData"
2,0.01,15.9818181818182,34.9909090909091,2,10,100,9,2,5e+05,"150527_376.RData"
5,0.01,7.7,33.4181818181818,2,10,100,8.8,2,5e+05,"150527_377.RData"
10,0.01,3.83636363636364,35.8545454545455,2,10,100,9,2,5e+05,"150527_378.RData"
2,0.01,17.5181818181818,29.8272727272727,2,10,100,8.8,2,5e+05,"150527_379.RData"
2,0.001,31.3,31.4909090909091,2,10,100,9,2,5e+05,"150527_37.RData"
5,0.01,7.59090909090909,33.5545454545455,2,10,100,9,2,5e+05,"150527_380.RData"
10,0.01,3.94545454545455,34.3363636363636,2,10,100,9,2,5e+05,"150527_381.RData"
2,0.01,16.5545454545455,32.2727272727273,2,10,100,9,2,5e+05,"150527_382.RData"
5,0.01,7.03636363636364,36.7818181818182,2,10,100,8,2,5e+05,"150527_383.RData"
10,0.01,3.99090909090909,37.3454545454545,2,10,100,9,2,5e+05,"150527_384.RData"
2,0.01,16.6727272727273,32.4545454545455,2,10,100,9,2,5e+05,"150527_385.RData"
5,0.01,7.65454545454545,33.6545454545455,2,10,100,8.6,2,5e+05,"150527_386.RData"
10,0.01,4.15454545454545,35.5363636363636,2,10,100,8.8,2,5e+05,"150527_387.RData"
2,0.01,16.6272727272727,31.0818181818182,2,10,100,8.8,2,5e+05,"150527_388.RData"
5,0.01,7.26363636363636,33.8636363636364,2,10,100,8.8,2,5e+05,"150527_389.RData"
5,0.001,23.2090909090909,30.4363636363636,2,10,100,8.8,2,5e+05,"150527_38.RData"
10,0.01,4.04545454545455,34.6727272727273,2,10,100,8,2,5e+05,"150527_390.RData"
2,0.01,16.8818181818182,32.9818181818182,2,10,100,9,2,5e+05,"150527_391.RData"
5,0.01,7.94545454545455,34.9363636363636,2,10,100,8.6,2,5e+05,"150527_392.RData"
10,0.01,3.98181818181818,34.1909090909091,2,10,100,9,2,5e+05,"150527_393.RData"
2,0.01,16.4636363636364,32.6,2,10,100,8.4,2,5e+05,"150527_394.RData"
5,0.01,7.45454545454546,35,2,10,100,8.6,2,5e+05,"150527_395.RData"
10,0.01,4.08181818181818,35.2636363636364,2,10,100,9,2,5e+05,"150527_396.RData"
2,0.01,16.2545454545455,33.5727272727273,2,10,100,9,2,5e+05,"150527_397.RData"
5,0.01,7.50909090909091,37.1727272727273,2,10,100,9,2,5e+05,"150527_398.RData"
10,0.01,3.90909090909091,37.2363636363636,2,10,100,8.8,2,5e+05,"150527_399.RData"
10,0.001,3.88181818181818,35.6454545454545,2,10,100,8.8,2,5e+05,"150527_39.RData"
10,0.001,4.16363636363636,34.9181818181818,2,10,100,9,2,5e+05,"150527_3.RData"
2,0.01,16.8090909090909,31.4,2,10,100,9,2,5e+05,"150527_400.RData"
5,0.01,7.90909090909091,34.0090909090909,2,10,100,8.6,2,5e+05,"150527_401.RData"
10,0.01,4.07272727272727,35.1545454545455,2,10,100,9,2,5e+05,"150527_402.RData"
2,0.01,15.6636363636364,34.0818181818182,2,10,100,9,2,5e+05,"150527_403.RData"
5,0.01,7.84545454545455,36.3,2,10,100,9,2,5e+05,"150527_404.RData"
10,0.01,4.02727272727273,35.6636363636364,2,10,100,8.6,2,5e+05,"150527_405.RData"
2,0.01,16.4909090909091,30.2181818181818,2,10,100,9,2,5e+05,"150527_406.RData"
5,0.01,7.3,37.7272727272727,2,10,100,9,2,5e+05,"150527_407.RData"
10,0.01,3.79090909090909,34.9181818181818,2,10,100,8.8,2,5e+05,"150527_408.RData"
2,0.01,17.0363636363636,33.6454545454545,2,10,100,8.8,2,5e+05,"150527_409.RData"
2,0.001,28.3545454545455,28.8363636363636,2,10,100,9,2,5e+05,"150527_40.RData"
5,0.01,7.63636363636364,34.4636363636364,2,10,100,8.2,2,5e+05,"150527_410.RData"
10,0.01,3.69090909090909,34.8909090909091,2,10,100,8.8,2,5e+05,"150527_411.RData"
2,0.01,16.6818181818182,31.3727272727273,2,10,100,9,2,5e+05,"150527_412.RData"
5,0.01,7.7,34.7454545454545,2,10,100,8.8,2,5e+05,"150527_413.RData"
10,0.01,3.97272727272727,36.3909090909091,2,10,100,9,2,5e+05,"150527_414.RData"
2,0.01,16.3363636363636,33.3727272727273,2,10,100,9,2,5e+05,"150527_415.RData"
5,0.01,7.40909090909091,36.5545454545455,2,10,100,8.8,2,5e+05,"150527_416.RData"
10,0.01,3.86363636363636,39.4727272727273,2,10,100,8.8,2,5e+05,"150527_417.RData"
2,0.01,16.2363636363636,34.4,2,10,100,8.6,2,5e+05,"150527_418.RData"
5,0.01,7,34.3545454545455,2,10,100,8.8,2,5e+05,"150527_419.RData"
5,0.001,7.86363636363636,34.0727272727273,2,10,100,8.8,2,5e+05,"150527_41.RData"
10,0.01,3.91818181818182,35.1181818181818,2,10,100,9,2,5e+05,"150527_420.RData"
2,0.01,16.3181818181818,30.9363636363636,2,10,100,8.4,2,5e+05,"150527_421.RData"
5,0.01,7.65454545454545,34.8363636363636,2,10,100,9,2,5e+05,"150527_422.RData"
10,0.01,3.82727272727273,35.8909090909091,2,10,100,9,2,5e+05,"150527_423.RData"
2,0.01,16.1909090909091,33.8636363636364,2,10,100,8.6,2,5e+05,"150527_424.RData"
5,0.01,7.71818181818182,34.9272727272727,2,10,100,9,2,5e+05,"150527_425.RData"
10,0.01,4.08181818181818,36.5090909090909,2,10,100,9,2,5e+05,"150527_426.RData"
2,0.01,16.8363636363636,32.5272727272727,2,10,100,8.6,2,5e+05,"150527_427.RData"
5,0.01,7.34545454545455,35.3909090909091,2,10,100,8.8,2,5e+05,"150527_428.RData"
10,0.01,4.00909090909091,35.6454545454545,2,10,100,8.8,2,5e+05,"150527_429.RData"
10,0.001,3.84545454545455,36.2818181818182,2,10,100,9,2,5e+05,"150527_42.RData"
2,0.01,17.2818181818182,31.1090909090909,2,10,100,9,2,5e+05,"150527_430.RData"
5,0.01,7.49090909090909,33.7818181818182,2,10,100,8.2,2,5e+05,"150527_431.RData"
10,0.01,3.63636363636364,35.4818181818182,2,10,100,8.8,2,5e+05,"150527_432.RData"
2,0.01,16.8272727272727,33.4181818181818,2,10,100,9,2,5e+05,"150527_433.RData"
5,0.01,7.37272727272727,34.5090909090909,2,10,100,8.8,2,5e+05,"150527_434.RData"
10,0.01,4.09090909090909,35.9363636363636,2,10,100,9,2,5e+05,"150527_435.RData"
2,0.01,14.8818181818182,31.9909090909091,2,10,100,8.2,2,5e+05,"150527_436.RData"
5,0.01,7.12727272727273,35.6818181818182,2,10,100,9,2,5e+05,"150527_437.RData"
10,0.01,3.60909090909091,36.4,2,10,100,8.8,2,5e+05,"150527_438.RData"
2,0.01,16.9454545454545,33.3090909090909,2,10,100,8.6,2,5e+05,"150527_439.RData"
2,0.001,16.5545454545455,32.3090909090909,2,10,100,8.8,2,5e+05,"150527_43.RData"
5,0.01,7.9,33.3181818181818,2,10,100,8.8,2,5e+05,"150527_440.RData"
10,0.01,4.00909090909091,35.7727272727273,2,10,100,8.4,2,5e+05,"150527_441.RData"
2,0.01,15.9909090909091,32.6363636363636,2,10,100,8.4,2,5e+05,"150527_442.RData"
5,0.01,7.39090909090909,36.5636363636364,2,10,100,8.8,2,5e+05,"150527_443.RData"
10,0.01,3.86363636363636,34.7363636363636,2,10,100,8.8,2,5e+05,"150527_444.RData"
2,0.01,16.6636363636364,32.4090909090909,2,10,100,9,2,5e+05,"150527_445.RData"
5,0.01,7.63636363636364,36.1727272727273,2,10,100,8.8,2,5e+05,"150527_446.RData"
10,0.01,3.92727272727273,35.8454545454545,2,10,100,9,2,5e+05,"150527_447.RData"
2,0.01,16.6,31.6181818181818,2,10,100,8.8,2,5e+05,"150527_448.RData"
5,0.01,7.52727272727273,34.5454545454545,2,10,100,8.8,2,5e+05,"150527_449.RData"
5,0.001,19.5090909090909,32.2818181818182,2,10,100,8.6,2,5e+05,"150527_44.RData"
10,0.01,3.57272727272727,36.9818181818182,2,10,100,9,2,5e+05,"150527_450.RData"
2,0.01,16.8272727272727,33.6636363636364,2,10,100,8.8,2,5e+05,"150527_451.RData"
5,0.01,7.04545454545454,36.2454545454545,2,10,100,8.2,2,5e+05,"150527_452.RData"
10,0.01,3.97272727272727,37.4363636363636,2,10,100,8.6,2,5e+05,"150527_453.RData"
2,0.01,16.2272727272727,33.5818181818182,2,10,100,9,2,5e+05,"150527_454.RData"
5,0.01,7.60909090909091,34.4272727272727,2,10,100,9,2,5e+05,"150527_455.RData"
10,0.01,4.00909090909091,34.6454545454545,2,10,100,8.8,2,5e+05,"150527_456.RData"
2,0.01,16.6727272727273,32.1818181818182,2,10,100,9,2,5e+05,"150527_457.RData"
5,0.01,7.48181818181818,36.9909090909091,2,10,100,9,2,5e+05,"150527_458.RData"
10,0.01,4.22727272727273,34.7636363636364,2,10,100,9,2,5e+05,"150527_459.RData"
10,0.001,18.8272727272727,32.5636363636364,2,10,100,8.4,2,5e+05,"150527_45.RData"
2,0.01,17.2727272727273,30.8727272727273,2,10,100,8.8,2,5e+05,"150527_460.RData"
5,0.01,7.4,34.4090909090909,2,10,100,9,2,5e+05,"150527_461.RData"
10,0.01,4.20909090909091,35.0727272727273,2,10,100,8.6,2,5e+05,"150527_462.RData"
2,0.01,16.1272727272727,34.0818181818182,2,10,100,9,2,5e+05,"150527_463.RData"
5,0.01,7.08181818181818,34.2272727272727,2,10,100,8.2,2,5e+05,"150527_464.RData"
10,0.01,3.72727272727273,38.2909090909091,2,10,100,9,2,5e+05,"150527_465.RData"
2,0.01,16.4,32.1272727272727,2,10,100,8.8,2,5e+05,"150527_466.RData"
5,0.01,7.31818181818182,35.2636363636364,2,10,100,9,2,5e+05,"150527_467.RData"
10,0.01,3.96363636363636,36.9636363636364,2,10,100,8.6,2,5e+05,"150527_468.RData"
2,0.01,16.1,33.4272727272727,2,10,100,8.4,2,5e+05,"150527_469.RData"
2,0.001,16.8909090909091,32.8272727272727,2,10,100,9,2,5e+05,"150527_46.RData"
5,0.01,7.08181818181818,34.8272727272727,2,10,100,9,2,5e+05,"150527_470.RData"
10,0.01,3.75454545454545,35.9909090909091,2,10,100,9,2,5e+05,"150527_471.RData"
2,0.01,16.8818181818182,33.0636363636364,2,10,100,8.6,2,5e+05,"150527_472.RData"
5,0.01,7.15454545454545,33.9,2,10,100,9,2,5e+05,"150527_473.RData"
10,0.01,4.1,36.1272727272727,2,10,100,8.2,2,5e+05,"150527_474.RData"
2,0.01,16.8454545454545,33.2818181818182,2,10,100,9,2,5e+05,"150527_475.RData"
5,0.01,7.73636363636364,34.4909090909091,2,10,100,8.8,2,5e+05,"150527_476.RData"
10,0.01,3.65454545454545,34.9727272727273,2,10,100,9,2,5e+05,"150527_477.RData"
2,0.01,16.3636363636364,34.2545454545455,2,10,100,8.4,2,5e+05,"150527_478.RData"
5,0.01,7.19090909090909,36.1363636363636,2,10,100,8.6,2,5e+05,"150527_479.RData"
5,0.001,7.79090909090909,34.2,2,10,100,9,2,5e+05,"150527_47.RData"
10,0.01,3.65454545454545,34.7909090909091,2,10,100,9,2,5e+05,"150527_480.RData"
2,0.01,16.9454545454545,31.4909090909091,2,10,100,8.4,2,5e+05,"150527_481.RData"
5,0.01,7.51818181818182,35.5636363636364,2,10,100,9,2,5e+05,"150527_482.RData"
10,0.01,4.03636363636364,35.8,2,10,100,8.6,2,5e+05,"150527_483.RData"
2,0.01,17.1090909090909,30.5545454545455,2,10,100,8.6,2,5e+05,"150527_484.RData"
5,0.01,7.07272727272727,34.9636363636364,2,10,100,9,2,5e+05,"150527_485.RData"
10,0.01,3.74545454545455,35.9272727272727,2,10,100,9,2,5e+05,"150527_486.RData"
2,0.01,16.7818181818182,33.6090909090909,2,10,100,8.6,2,5e+05,"150527_487.RData"
5,0.01,7.47272727272727,33.8818181818182,2,10,100,9,2,5e+05,"150527_488.RData"
10,0.01,3.88181818181818,35.9272727272727,2,10,100,9,2,5e+05,"150527_489.RData"
10,0.001,4.19090909090909,35.0363636363636,2,10,100,8,2,5e+05,"150527_48.RData"
2,0.01,16.1818181818182,33.9181818181818,2,10,100,8.4,2,5e+05,"150527_490.RData"
5,0.01,7.63636363636364,36.9818181818182,2,10,100,9,2,5e+05,"150527_491.RData"
10,0.01,4.19090909090909,34.6818181818182,2,10,100,9,2,5e+05,"150527_492.RData"
2,0.01,16.5181818181818,33.9454545454545,2,10,100,8.6,2,5e+05,"150527_493.RData"
5,0.01,7.64545454545455,34.3,2,10,100,9,2,5e+05,"150527_494.RData"
10,0.01,3.9,38.3272727272727,2,10,100,8.4,2,5e+05,"150527_495.RData"
2,0.01,16.6181818181818,31.3181818181818,2,10,100,9,2,5e+05,"150527_496.RData"
5,0.01,6.9,34.2727272727273,2,10,100,8.2,2,5e+05,"150527_497.RData"
10,0.01,3.84545454545455,37.0454545454545,2,10,100,9,2,5e+05,"150527_498.RData"
2,0.01,16.3909090909091,32.5363636363636,2,10,100,9,2,5e+05,"150527_499.RData"
2,0.001,40.5818181818182,26.7181818181818,2,10,100,9,2,5e+05,"150527_49.RData"
2,0.001,16.4636363636364,35.1181818181818,2,10,100,9,2,5e+05,"150527_4.RData"
5,0.01,7.83636363636364,33.7272727272727,2,10,100,9,2,5e+05,"150527_500.RData"
10,0.01,4.16363636363636,34.8636363636364,2,10,100,9,2,5e+05,"150527_501.RData"
2,0.01,16.7909090909091,32.8272727272727,2,10,100,9,2,5e+05,"150527_502.RData"
5,0.01,7.45454545454546,34.5818181818182,2,10,100,9,2,5e+05,"150527_503.RData"
10,0.01,4.19090909090909,35.2909090909091,2,10,100,8.6,2,5e+05,"150527_504.RData"
2,0.01,17.1454545454545,32.6545454545455,2,10,100,8.8,2,5e+05,"150527_505.RData"
5,0.01,7.79090909090909,35.5,2,10,100,8.8,2,5e+05,"150527_506.RData"
10,0.01,3.99090909090909,35.4272727272727,2,10,100,8.4,2,5e+05,"150527_507.RData"
2,0.01,15.6181818181818,34.9909090909091,2,10,100,9,2,5e+05,"150527_508.RData"
5,0.01,7.87272727272727,32.5727272727273,2,10,100,9,2,5e+05,"150527_509.RData"
5,0.001,22.2636363636364,36.1636363636364,2,10,100,9,2,5e+05,"150527_50.RData"
10,0.01,3.77272727272727,36.1909090909091,2,10,100,8.8,2,5e+05,"150527_510.RData"
2,0.01,17.9272727272727,30.0272727272727,2,10,100,8.6,2,5e+05,"150527_511.RData"
5,0.01,7.81818181818182,34.1090909090909,2,10,100,8,2,5e+05,"150527_512.RData"
10,0.01,3.86363636363636,36.1636363636364,2,10,100,9,2,5e+05,"150527_513.RData"
2,0.01,16.7545454545455,32.7909090909091,2,10,100,8.2,2,5e+05,"150527_514.RData"
5,0.01,7.64545454545455,37.1181818181818,2,10,100,9,2,5e+05,"150527_515.RData"
10,0.01,3.91818181818182,37.6272727272727,2,10,100,8.8,2,5e+05,"150527_516.RData"
2,0.01,16.5,34.5454545454545,2,10,100,8.2,2,5e+05,"150527_517.RData"
5,0.01,7.3,33.6454545454545,2,10,100,9,2,5e+05,"150527_518.RData"
10,0.01,3.95454545454545,36.7818181818182,2,10,100,9,2,5e+05,"150527_519.RData"
10,0.001,3.99090909090909,36.2454545454545,2,10,100,8.6,2,5e+05,"150527_51.RData"
2,0.01,17,33.3727272727273,2,10,100,9,2,5e+05,"150527_520.RData"
5,0.01,7.50909090909091,34.4636363636364,2,10,100,8.8,2,5e+05,"150527_521.RData"
10,0.01,3.88181818181818,34.6454545454545,2,10,100,8.4,2,5e+05,"150527_522.RData"
2,0.01,17.7272727272727,31.1363636363636,2,10,100,8.6,2,5e+05,"150527_523.RData"
5,0.01,7.14545454545455,36.7181818181818,2,10,100,8.4,2,5e+05,"150527_524.RData"
10,0.01,4.19090909090909,36.3181818181818,2,10,100,9,2,5e+05,"150527_525.RData"
2,0.01,16.6,35.2909090909091,2,10,100,8.4,2,5e+05,"150527_526.RData"
5,0.01,7.24545454545455,35.2,2,10,100,8.8,2,5e+05,"150527_527.RData"
10,0.01,3.75454545454545,37.4727272727273,2,10,100,8.8,2,5e+05,"150527_528.RData"
2,0.01,16.4181818181818,33.1363636363636,2,10,100,8.8,2,5e+05,"150527_529.RData"
2,0.001,16.8727272727273,31.8818181818182,2,10,100,9,2,5e+05,"150527_52.RData"
5,0.01,7.17272727272727,35.4909090909091,2,10,100,9,2,5e+05,"150527_530.RData"
10,0.01,4.00909090909091,36.3272727272727,2,10,100,9,2,5e+05,"150527_531.RData"
2,0.01,17.0181818181818,32.9363636363636,2,10,100,9,2,5e+05,"150527_532.RData"
5,0.01,7.3,37.1545454545455,2,10,100,8.8,2,5e+05,"150527_533.RData"
10,0.01,3.95454545454545,37.1545454545455,2,10,100,9,2,5e+05,"150527_534.RData"
2,0.01,16.2181818181818,33.9818181818182,2,10,100,9,2,5e+05,"150527_535.RData"
5,0.01,7.55454545454545,35.4363636363636,2,10,100,8.8,2,5e+05,"150527_536.RData"
10,0.01,3.88181818181818,36.5636363636364,2,10,100,8.8,2,5e+05,"150527_537.RData"
2,0.01,16.4909090909091,33.5636363636364,2,10,100,8.6,2,5e+05,"150527_538.RData"
5,0.01,7.19090909090909,37.4090909090909,2,10,100,8.4,2,5e+05,"150527_539.RData"
5,0.001,7.22727272727273,35.9090909090909,2,10,100,8.8,2,5e+05,"150527_53.RData"
10,0.01,3.99090909090909,37.5727272727273,2,10,100,9,2,5e+05,"150527_540.RData"
2,0.01,17.2363636363636,31.0090909090909,2,10,100,8.6,2,5e+05,"150527_541.RData"
5,0.01,7.35454545454545,34.4090909090909,2,10,100,8.8,2,5e+05,"150527_542.RData"
10,0.01,4.22727272727273,35.1636363636364,2,10,100,8.6,2,5e+05,"150527_543.RData"
2,0.01,16.8909090909091,30.8636363636364,2,10,100,8.8,2,5e+05,"150527_544.RData"
5,0.01,7.16363636363636,34.7818181818182,2,10,100,9,2,5e+05,"150527_545.RData"
10,0.01,3.99090909090909,36.0727272727273,2,10,100,8.8,2,5e+05,"150527_546.RData"
2,0.01,16.1272727272727,32.1090909090909,2,10,100,8.8,2,5e+05,"150527_547.RData"
5,0.01,7.26363636363636,35.5454545454545,2,10,100,8.2,2,5e+05,"150527_548.RData"
10,0.01,3.76363636363636,34.0818181818182,2,10,100,8.8,2,5e+05,"150527_549.RData"
10,0.001,4.11818181818182,36.8272727272727,2,10,100,9,2,5e+05,"150527_54.RData"
2,0.01,16.6090909090909,29.4181818181818,2,10,100,9,2,5e+05,"150527_550.RData"
5,0.01,7.09090909090909,35.6727272727273,2,10,100,9,2,5e+05,"150527_551.RData"
10,0.01,3.90909090909091,35.4454545454545,2,10,100,9,2,5e+05,"150527_552.RData"
2,0.01,16.6727272727273,32.0363636363636,2,10,100,9,2,5e+05,"150527_553.RData"
5,0.01,7.74545454545455,35.8181818181818,2,10,100,7.2,2,5e+05,"150527_554.RData"
10,0.01,4.41818181818182,34.5,2,10,100,8.8,2,5e+05,"150527_555.RData"
2,0.01,16.2181818181818,30.8727272727273,2,10,100,8.8,2,5e+05,"150527_556.RData"
5,0.01,7.43636363636364,34.8090909090909,2,10,100,8.6,2,5e+05,"150527_557.RData"
10,0.01,3.82727272727273,35.0545454545455,2,10,100,8.8,2,5e+05,"150527_558.RData"
2,0.01,16.8,32.2545454545455,2,10,100,9,2,5e+05,"150527_559.RData"
2,0.001,16.6545454545455,32.2545454545455,2,10,100,9,2,5e+05,"150527_55.RData"
5,0.01,7.30909090909091,34.6363636363636,2,10,100,8.8,2,5e+05,"150527_560.RData"
10,0.01,3.75454545454545,36.5545454545455,2,10,100,8.4,2,5e+05,"150527_561.RData"
2,0.01,16.8454545454545,32.1272727272727,2,10,100,8.8,2,5e+05,"150527_562.RData"
5,0.01,7.32727272727273,35.4272727272727,2,10,100,9,2,5e+05,"150527_563.RData"
10,0.01,3.97272727272727,38.3363636363636,2,10,100,8.8,2,5e+05,"150527_564.RData"
2,0.01,16.5090909090909,30.9909090909091,2,10,100,9,2,5e+05,"150527_565.RData"
5,0.01,7.40909090909091,36.5545454545455,2,10,100,8.8,2,5e+05,"150527_566.RData"
10,0.01,4.20909090909091,38.2545454545455,2,10,100,9,2,5e+05,"150527_567.RData"
2,0.01,17.1454545454545,31.7909090909091,2,10,100,8.8,2,5e+05,"150527_568.RData"
5,0.01,7.25454545454545,36.8636363636364,2,10,100,9,2,5e+05,"150527_569.RData"
5,0.001,7.62727272727273,34.9,2,10,100,8.2,2,5e+05,"150527_56.RData"
10,0.01,4.37272727272727,35.5818181818182,2,10,100,8.8,2,5e+05,"150527_570.RData"
2,0.01,17.4727272727273,32.0909090909091,2,10,100,9,2,5e+05,"150527_571.RData"
5,0.01,7.9,38.3272727272727,2,10,100,9,2,5e+05,"150527_572.RData"
10,0.01,4.16363636363636,34.5727272727273,2,10,100,9,2,5e+05,"150527_573.RData"
2,0.01,16.1545454545455,32.3,2,10,100,8.8,2,5e+05,"150527_574.RData"
5,0.01,7.16363636363636,39.1363636363636,2,10,100,8.4,2,5e+05,"150527_575.RData"
10,0.01,3.36363636363636,36.6090909090909,2,10,100,9,2,5e+05,"150527_576.RData"
2,0.01,16.3454545454545,35.1727272727273,2,10,100,8.8,2,5e+05,"150527_577.RData"
5,0.01,7.73636363636364,34.0818181818182,2,10,100,8.6,2,5e+05,"150527_578.RData"
10,0.01,3.92727272727273,34.5,2,10,100,9,2,5e+05,"150527_579.RData"
10,0.001,28.3545454545455,26.9545454545455,2,10,100,9,2,5e+05,"150527_57.RData"
2,0.01,16.9363636363636,32.0727272727273,2,10,100,8.8,2,5e+05,"150527_580.RData"
5,0.01,7.54545454545454,33.1181818181818,2,10,100,8.6,2,5e+05,"150527_581.RData"
10,0.01,3.80909090909091,34.7818181818182,2,10,100,8.8,2,5e+05,"150527_582.RData"
2,0.01,16.8818181818182,31.0363636363636,2,10,100,8.6,2,5e+05,"150527_583.RData"
5,0.01,7.8,35.6909090909091,2,10,100,8.6,2,5e+05,"150527_584.RData"
10,0.01,3.76363636363636,34.7272727272727,2,10,100,8.4,2,5e+05,"150527_585.RData"
2,0.01,16.3909090909091,32.3090909090909,2,10,100,7.8,2,5e+05,"150527_586.RData"
5,0.01,7.78181818181818,34.7545454545455,2,10,100,8.6,2,5e+05,"150527_587.RData"
10,0.01,4.20909090909091,35.7454545454545,2,10,100,8.4,2,5e+05,"150527_588.RData"
2,0.01,16.2272727272727,31.7454545454545,2,10,100,8.6,2,5e+05,"150527_589.RData"
2,0.001,28.3636363636364,29.5090909090909,2,10,100,9,2,5e+05,"150527_58.RData"
5,0.01,7.19090909090909,36.3363636363636,2,10,100,8.2,2,5e+05,"150527_590.RData"
10,0.01,3.88181818181818,36.2727272727273,2,10,100,8.2,2,5e+05,"150527_591.RData"
2,0.01,17.6545454545455,32.7818181818182,2,10,100,7.4,2,5e+05,"150527_592.RData"
5,0.01,7.68181818181818,35.2363636363636,2,10,100,8.6,2,5e+05,"150527_593.RData"
10,0.01,3.98181818181818,36,2,10,100,8.6,2,5e+05,"150527_594.RData"
2,0.01,16.6,32.0272727272727,2,10,100,9,2,5e+05,"150527_595.RData"
5,0.01,7.82727272727273,33.7909090909091,2,10,100,9,2,5e+05,"150527_596.RData"
10,0.01,4.1,34.8090909090909,2,10,100,8.2,2,5e+05,"150527_597.RData"
2,0.01,15.4818181818182,34.9,2,10,100,8.8,2,5e+05,"150527_598.RData"
5,0.01,7.6,35.3363636363636,2,10,100,8.2,2,5e+05,"150527_599.RData"
5,0.001,8.02727272727273,35.2,2,10,100,9,2,5e+05,"150527_59.RData"
5,0.001,20.3363636363636,32.5545454545455,2,10,100,8.2,2,5e+05,"150527_5.RData"
10,0.01,3.60909090909091,34.2272727272727,2,10,100,8.4,2,5e+05,"150527_600.RData"
2,0.01,16.7363636363636,33.9181818181818,2,10,100,8.8,2,5e+05,"150527_601.RData"
5,0.01,7.7,35.0090909090909,2,10,100,9,2,5e+05,"150527_602.RData"
10,0.01,4.19090909090909,36.6363636363636,2,10,100,8.8,2,5e+05,"150527_603.RData"
2,0.01,16.6909090909091,34.3,2,10,100,9,2,5e+05,"150527_604.RData"
5,0.01,7.72727272727273,34.5090909090909,2,10,100,8.6,2,5e+05,"150527_605.RData"
10,0.01,3.98181818181818,36.5,2,10,100,8.8,2,5e+05,"150527_606.RData"
2,0.01,16.0363636363636,34.4181818181818,2,10,100,8.6,2,5e+05,"150527_607.RData"
5,0.01,7.98181818181818,34.4636363636364,2,10,100,9,2,5e+05,"150527_608.RData"
10,0.01,3.91818181818182,36.8454545454545,2,10,100,8.6,2,5e+05,"150527_609.RData"
10,0.001,3.97272727272727,36.8090909090909,2,10,100,9,2,5e+05,"150527_60.RData"
2,0.01,16.5545454545455,34.5454545454545,2,10,100,8.8,2,5e+05,"150527_610.RData"
5,0.01,7.12727272727273,34.5454545454545,2,10,100,8.8,2,5e+05,"150527_611.RData"
10,0.01,4.07272727272727,34.1636363636364,2,10,100,9,2,5e+05,"150527_612.RData"
2,0.01,16.1818181818182,31.6090909090909,2,10,100,9,2,5e+05,"150527_613.RData"
5,0.01,7.72727272727273,33.7454545454545,2,10,100,8.6,2,5e+05,"150527_614.RData"
10,0.01,4.30909090909091,33.9727272727273,2,10,100,8.8,2,5e+05,"150527_615.RData"
2,0.01,16.6181818181818,31.7727272727273,2,10,100,9,2,5e+05,"150527_616.RData"
5,0.01,7.16363636363636,36.0727272727273,2,10,100,9,2,5e+05,"150527_617.RData"
10,0.01,3.91818181818182,35.9818181818182,2,10,100,8,2,5e+05,"150527_618.RData"
2,0.01,16.8090909090909,31.5363636363636,2,10,100,8.8,2,5e+05,"150527_619.RData"
2,0.001,28.1363636363636,30.2454545454545,2,10,100,8.4,2,5e+05,"150527_61.RData"
5,0.01,7.13636363636364,34.3545454545455,2,10,100,8.4,2,5e+05,"150527_620.RData"
10,0.01,4.22727272727273,36.7818181818182,2,10,100,9,2,5e+05,"150527_621.RData"
2,0.01,16.6272727272727,34.1090909090909,2,10,100,9,2,5e+05,"150527_622.RData"
5,0.01,7.26363636363636,35.0090909090909,2,10,100,8.6,2,5e+05,"150527_623.RData"
10,0.01,4.18181818181818,33.9909090909091,2,10,100,8.2,2,5e+05,"150527_624.RData"
2,0.01,16.8727272727273,34.0363636363636,2,10,100,8.8,2,5e+05,"150527_625.RData"
